go_id	name	namespace	tax_id	taxon_name	rank	NS_mean	WS_mean	X737NS	X737WS	X852NS	X852WS	X867NS	X867WS	X737NS_n_peptide	X737WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide
GO:0004333	fumarate hydratase activity	molecular_function	29465	Veillonella	genus	24.060677556374987	25.38710350399607	18.172445934156503	25.38862808192115	24.629286462246554	24.109013166039624	24.645662700019017	26.053043531918718	1.0	2.0	2.0	2.0	2.0	2.0
GO:0004347	glucose-6-phosphate isomerase activity	molecular_function	848	Fusobacterium	genus	17.912324895468323	16.50913272405995	17.428550003239103	NA	17.632955374698266	18.094095224781107	18.459226681057046	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004347	glucose-6-phosphate isomerase activity	molecular_function	1301	Streptococcus	genus	16.079749842627557	20.907976785862633	17.58665559807023	21.149366845763883	13.417760680435649	NA	NA	21.77022493361461	1.0	1.0	1.0	NA	NA	1.0
GO:0004355	glutamate synthase (NADPH) activity	molecular_function	29465	Veillonella	genus	18.323711291045477	18.85090342483441	19.429505021683532	20.110952745660335	17.082503690532988	18.125816786953227	17.088597720502715	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0004356	glutamate-ammonia ligase activity	molecular_function	29465	Veillonella	genus	15.444032580953477	18.58825247142147	16.552027949667504	19.99617300922652	13.295729202536176	17.05899600727671	14.75195739702563	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	molecular_function	848	Fusobacterium	genus	22.56473956434999	18.144962216078785	23.716839807624723	NA	18.386824377909203	19.72992471679994	22.095568244994347	NA	2.0	NA	2.0	2.0	2.0	NA
GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	molecular_function	29465	Veillonella	genus	17.71739001653067	18.315318441051463	17.05827647161717	18.683609630978264	18.960286802444628	18.330667710215987	NA	17.797611007841375	1.0	1.0	1.0	1.0	NA	1.0
GO:0004371	glycerone kinase activity	molecular_function	1301	Streptococcus	genus	19.218260321112343	21.4153272944171	18.210963815795395	21.173205502407843	18.886658641331454	19.91106515208241	19.990457321462987	22.264917227146668	1.0	2.0	1.0	1.0	2.0	2.0
GO:0004385	guanylate kinase activity	molecular_function	1301	Streptococcus	genus	15.682323009150952	17.587864637918386	13.863999839181046	NA	15.004755168234032	18.834409801648345	16.746675610851963	16.91503361509569	1.0	NA	1.0	1.0	1.0	1.0
GO:0004386	helicase activity	molecular_function	1301	Streptococcus	genus	17.88240884572788	20.96164545586843	NA	20.599466608655135	18.359011564222566	21.421271624291386	18.56815781890627	20.72178265535337	NA	2.0	2.0	2.0	1.0	2.0
GO:0004397	histidine ammonia-lyase activity	molecular_function	848	Fusobacterium	genus	24.447686515918047	21.163097748980615	25.01379285021277	NA	23.610634928650096	22.748060249701773	24.388328619583305	NA	4.0	NA	4.0	4.0	4.0	NA
GO:0004397	histidine ammonia-lyase activity	molecular_function	1301	Streptococcus	genus	17.64038780608536	20.343371925710745	NA	18.323804258109416	18.820273925449573	21.80456933280659	17.195047522359552	NA	NA	1.0	1.0	1.0	1.0	NA
GO:0004412	homoserine dehydrogenase activity	molecular_function	29465	Veillonella	genus	15.366180883466651	18.06668984642302	NA	17.603175337559403	16.95114338418781	17.649318547812253	NA	18.676439935753226	NA	1.0	1.0	1.0	NA	1.0
GO:0004427	inorganic diphosphatase activity	molecular_function	29465	Veillonella	genus	15.608850178514713	19.305497108284772	NA	19.65498113731608	17.19381267923587	19.45833141856961	NA	18.602145185951276	NA	1.0	1.0	1.0	NA	1.0
GO:0004459	L-lactate dehydrogenase activity	molecular_function	1301	Streptococcus	genus	16.293414354811638	22.330058523450685	NA	21.7588391471269	NA	17.117398663906272	17.878376855532796	23.531683159255643	NA	1.0	NA	1.0	1.0	1.0
GO:0004478	methionine adenosyltransferase activity	molecular_function	29465	Veillonella	genus	17.20745442759159	20.679784104091375	18.758876558872384	22.0599887779415	NA	16.401140134590015	13.34895525072383	19.14622508092499	1.0	1.0	NA	1.0	1.0	1.0
GO:0004492	methylmalonyl-CoA decarboxylase activity	molecular_function	29465	Veillonella	genus	21.864603589195056	23.11320913890299	22.782110275192274	23.987796083693933	21.483952026303108	16.421863903615307	20.321141795271775	23.323399404067867	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004519	endonuclease activity	molecular_function	1301	Streptococcus	genus	14.929033338102531	16.101968228647948	NA	14.716292298427327	15.719431494324503	16.27605213832615	15.274370982594585	16.67635276631445	NA	1.0	1.0	1.0	1.0	1.0
GO:0004521	endoribonuclease activity	molecular_function	29465	Veillonella	genus	15.556920049147184	18.33096336287976	16.831161340294273	19.28768632680482	NA	NA	14.774235528220789	18.413807354303074	1.0	1.0	NA	NA	1.0	1.0
GO:0004527	exonuclease activity	molecular_function	1301	Streptococcus	genus	14.929033338102531	16.101968228647948	NA	14.716292298427327	15.719431494324503	16.27605213832615	15.274370982594585	16.67635276631445	NA	1.0	1.0	1.0	1.0	1.0
GO:0004534	5'-3' exoribonuclease activity	molecular_function	1301	Streptococcus	genus	16.345375782386867	20.302061087201004	16.10348010188128	21.133403015188193	14.798628821921286	19.57436079703887	17.203026878987483	19.60492316518751	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004534	5'-3' exoribonuclease activity	molecular_function	29465	Veillonella	genus	15.556920049147184	18.33096336287976	16.831161340294273	19.28768632680482	NA	NA	14.774235528220789	18.413807354303074	1.0	1.0	NA	NA	1.0	1.0
GO:0004550	nucleoside diphosphate kinase activity	molecular_function	29465	Veillonella	genus	20.47683942180867	21.623932597944705	19.766833112162498	22.142391569613185	20.720278080692708	21.573423291700912	20.74571886085623	20.891720626802808	2.0	2.0	2.0	2.0	2.0	1.0
GO:0004585	ornithine carbamoyltransferase activity	molecular_function	1301	Streptococcus	genus	23.813314199334904	24.42214971741709	24.05812970474231	24.340349428166924	22.065057079363996	24.552560661860753	24.414913373103452	24.36403234989105	2.0	2.0	2.0	2.0	2.0	2.0
GO:0004614	phosphoglucomutase activity	molecular_function	1301	Streptococcus	genus	19.46605769775614	21.70448628833728	18.946531455953952	19.303421466102943	20.038884671073212	23.195403043575844	19.17086551686886	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0004614	phosphoglucomutase activity	molecular_function	117563	Granulicatella	genus	18.131873234399755	17.40913300580672	NA	NA	18.877770244262354	17.96296711770227	18.535668142939407	18.024566413193323	NA	NA	1.0	1.0	1.0	1.0
GO:0004615	phosphomannomutase activity	molecular_function	724	Haemophilus	genus	17.58823401168957	17.343879397842496	18.340950876262696	17.82067933650429	NA	NA	17.98333746396326	18.029457744163143	1.0	1.0	NA	NA	1.0	1.0
GO:0004615	phosphomannomutase activity	molecular_function	1301	Streptococcus	genus	19.46605769775614	21.70448628833728	18.946531455953952	19.303421466102943	20.038884671073212	23.195403043575844	19.17086551686886	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity	molecular_function	117563	Granulicatella	genus	17.80768245054499	18.461277344037345	NA	NA	18.33044265346482	19.006412061335926	18.4522758598937	19.08499759559132	NA	NA	1.0	1.0	1.0	1.0
GO:0004618	phosphoglycerate kinase activity	molecular_function	117563	Granulicatella	genus	16.744825470095677	17.535756816651567	NA	18.650261200790876	17.829055089626014	13.944973826739758	16.56000246651029	17.124170065305588	NA	1.0	1.0	1.0	1.0	1.0
GO:0004634	phosphopyruvate hydratase activity	molecular_function	848	Fusobacterium	genus	22.915909901553253	18.71524839267039	23.04219906612463	NA	20.57507137623627	20.300210893391547	23.690852367314953	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004634	phosphopyruvate hydratase activity	molecular_function	29465	Veillonella	genus	19.510559017506647	20.199253575473286	20.120823581776403	20.961824252803122	19.424051126130248	18.618720532958626	18.599138149678204	20.15401687112239	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004634	phosphopyruvate hydratase activity	molecular_function	117563	Granulicatella	genus	18.22038445200018	18.67728524121484	17.83465439723366	19.108739187732418	18.738832466062853	19.013139949241392	17.902409189640842	17.31617678433149	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004654	polyribonucleotide nucleotidyltransferase activity	molecular_function	848	Fusobacterium	genus	17.51552671831141	15.341199093871126	18.457810085344537	NA	14.755861249977459	16.92616159459228	17.41203041334012	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004654	polyribonucleotide nucleotidyltransferase activity	molecular_function	1301	Streptococcus	genus	15.082596094057035	17.161825063945045	16.088215860070424	16.942109312018815	15.071290460130179	18.260288677675916	NA	NA	1.0	1.0	1.0	1.0	NA	NA
GO:0004674	protein serine/threonine kinase activity	molecular_function	1301	Streptococcus	genus	18.752170811885076	20.40926574416994	17.64660156348704	18.901550620937552	19.259030224706596	20.561963052167833	18.908343935865574	21.02908849008034	1.0	2.0	1.0	2.0	2.0	2.0
GO:0004736	pyruvate carboxylase activity	molecular_function	29465	Veillonella	genus	18.9016275103653	22.36230519475213	17.881743752244045	22.272251667125055	18.824745085250097	20.370189861359677	19.542007523450227	23.217610892321396	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004743	pyruvate kinase activity	molecular_function	1301	Streptococcus	genus	21.262129811520843	24.051355653719536	NA	23.28577872573882	20.92567959089769	25.321455105099645	22.404878074304712	NA	NA	1.0	1.0	1.0	1.0	NA
GO:0004743	pyruvate kinase activity	molecular_function	117563	Granulicatella	genus	18.664316895990613	17.98141302814557	NA	16.096728497748252	19.550729800158685	18.44472031202035	18.867738418726653	18.41490480346895	NA	1.0	1.0	1.0	1.0	1.0
GO:0004748	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	molecular_function	848	Fusobacterium	genus	19.15531661498626	16.186844821468227	19.776516301946444	NA	18.92115188148307	17.771807322189385	18.446140167634827	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004748	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	molecular_function	29465	Veillonella	genus	16.38660459354272	18.637523028672422	NA	19.506604482455582	17.134931191863828	17.258254885262843	16.787313858189716	18.295778623301484	NA	1.0	1.0	1.0	1.0	1.0
GO:0004749	ribose phosphate diphosphokinase activity	molecular_function	848	Fusobacterium	genus	22.663994040250497	18.65813942324229	23.56062179347869	NA	21.05314561966577	20.243101923963447	22.36156332492238	NA	3.0	NA	3.0	3.0	3.0	NA
GO:0004751	ribose-5-phosphate isomerase activity	molecular_function	848	Fusobacterium	genus	21.368209813053387	17.58423646581683	22.504452817921003	NA	20.828206345480133	19.169198966537984	18.23723911551522	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004751	ribose-5-phosphate isomerase activity	molecular_function	1301	Streptococcus	genus	18.621761828557094	18.156272177595106	NA	17.337986060530568	18.426496279531992	NA	19.71030230538086	19.438940150389524	NA	1.0	1.0	NA	1.0	1.0
GO:0004784	superoxide dismutase activity	molecular_function	1301	Streptococcus	genus	19.491494982718063	20.957898828971878	NA	17.574372024475576	20.11826511147802	22.240951780251166	20.03340206954789	19.870612440761214	NA	1.0	1.0	1.0	1.0	1.0
GO:0004794	L-threonine ammonia-lyase activity	molecular_function	29465	Veillonella	genus	20.13467806972688	19.22165648564687	19.375629065756545	19.267960026309307	21.12210393313446	19.07720397017501	18.905194262201956	19.309338713216523	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004802	transketolase activity	molecular_function	117563	Granulicatella	genus	19.862828345967834	18.138048090513347	17.87072452028116	NA	20.382559965070257	NA	20.25782469017786	19.723010591234505	1.0	NA	1.0	NA	1.0	1.0
GO:0004807	triose-phosphate isomerase activity	molecular_function	848	Fusobacterium	genus	22.087261262115653	18.91192507643615	22.429480044670903	NA	20.292446523556496	20.49688757715731	22.617418576255105	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004814	arginine-tRNA ligase activity	molecular_function	1301	Streptococcus	genus	19.026335488611586	20.89747041688321	18.426291154066217	20.195733065192435	19.23152436568108	21.46197220178506	19.27417680572189	20.755518165233124	1.0	1.0	1.0	1.0	1.0	1.0
GO:0004815	aspartate-tRNA ligase activity	molecular_function	29465	Veillonella	genus	17.025178046032657	20.38650875435946	17.5937479496573	20.575124749096055	17.626348973921754	18.682027337304543	NA	21.022029695377366	1.0	1.0	1.0	1.0	NA	1.0
GO:0004821	histidine-tRNA ligase activity	molecular_function	848	Fusobacterium	genus	19.968443569418568	17.355018984404456	20.060475881584466	NA	18.813772572138475	18.939981485125614	20.538868402444297	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004822	isoleucine-tRNA ligase activity	molecular_function	848	Fusobacterium	genus	21.393620249846567	17.99753596274885	22.257274707449213	NA	19.76980815735448	19.582498463470007	21.169102845151272	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004823	leucine-tRNA ligase activity	molecular_function	848	Fusobacterium	genus	19.06151646162394	16.639616399144483	17.01736978282303	NA	17.248231313160563	18.224578899865637	20.367773983674955	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004826	phenylalanine-tRNA ligase activity	molecular_function	1301	Streptococcus	genus	15.319166883236992	19.87586169227013	NA	18.649293115140768	NA	20.504295556774196	16.904129383958146	19.913990805123632	NA	1.0	NA	1.0	1.0	1.0
GO:0004828	serine-tRNA ligase activity	molecular_function	29465	Veillonella	genus	18.75030723155071	20.050963809619844	18.177238736620104	19.42750247922725	19.699258829246027	19.871413342826784	17.4187718190593	20.604727538036265	1.0	1.0	2.0	2.0	1.0	2.0
GO:0004832	valine-tRNA ligase activity	molecular_function	848	Fusobacterium	genus	18.458253172699283	15.505576005373747	18.96188876293249	NA	17.901181981703832	17.090538506094905	18.3103120275452	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0004832	valine-tRNA ligase activity	molecular_function	29465	Veillonella	genus	16.150960177017353	19.43710904846389	NA	19.83614299120211	17.73592267773851	18.20452043181954	NA	19.765741233479222	NA	1.0	1.0	1.0	NA	1.0
GO:0004845	uracil phosphoribosyltransferase activity	molecular_function	1301	Streptococcus	genus	15.6703954207719	19.614922315822756	NA	18.470573986502654	NA	20.690114442333893	17.255357921493058	18.432474725898896	NA	1.0	NA	1.0	1.0	1.0
GO:0004970	ionotropic glutamate receptor activity	molecular_function	848	Fusobacterium	genus	22.12133316518176	20.02335744922928	23.16303736820656	NA	20.066588107356502	21.608319949950435	21.608100714177667	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0005198	structural molecule activity	molecular_function	724	Haemophilus	genus	25.1837751760469	23.436805859681602	22.79244251214981	20.909398967216596	NA	NA	26.67403401497914	24.93584799375762	1.0	1.0	NA	NA	1.0	1.0
GO:0005215	transporter activity	molecular_function	848	Fusobacterium	genus	19.454511389038583	16.24819848770244	20.077200221618785	NA	17.520057811438466	17.833160988423597	19.71590678159411	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0005351	carbohydrate:proton symporter activity	molecular_function	1301	Streptococcus	genus	15.478809930318992	19.21534955463687	NA	18.743468515213525	NA	18.840287275660234	17.06377243104015	19.80789412537807	NA	1.0	NA	1.0	1.0	1.0
GO:0005506	iron ion binding	molecular_function	848	Fusobacterium	genus	23.34405945495081	20.12755612779698	23.66690040501197	NA	21.06838500152664	21.712518628518133	23.969510266960306	NA	2.0	NA	2.0	2.0	2.0	NA
GO:0005506	iron ion binding	molecular_function	1301	Streptococcus	genus	19.16320361647128	20.87992276447591	NA	18.44858977160965	19.819548428243767	22.33468160859919	19.673067232305282	17.113782399933477	NA	1.0	1.0	1.0	1.0	1.0
GO:0005506	iron ion binding	molecular_function	29465	Veillonella	genus	20.5265804363059	25.085057375340828	20.60109509618515	24.637016451308313	20.283548998339864	22.555358574716255	20.666737776995816	26.151172460637518	3.0	5.0	4.0	5.0	2.0	5.0
GO:0005524	ATP binding	molecular_function	848	Fusobacterium	genus	25.340160442212436	22.408046067490112	25.57256180934561	NA	24.416453522803177	23.993008568211266	25.7165157893611	NA	20.0	NA	20.0	20.0	20.0	NA
GO:0005524	ATP binding	molecular_function	1301	Streptococcus	genus	22.893583866529845	26.17175465057922	21.732109390450553	25.371137074315808	23.030015948878802	26.877795076217662	23.433374204394017	25.84001165566465	14.0	27.0	19.0	27.0	23.0	28.0
GO:0005524	ATP binding	molecular_function	29465	Veillonella	genus	23.890763088130583	25.737636080847526	23.620197282528512	25.69121639559078	24.320229995700938	24.753727919966234	23.611951609701713	26.347443341127633	16.0	18.0	16.0	17.0	16.0	18.0
GO:0005524	ATP binding	molecular_function	117563	Granulicatella	genus	19.39832272251322	19.091534071785958	NA	19.440140260487937	20.49207875865785	18.362936048769093	19.19027890025338	19.259123307471107	NA	4.0	4.0	3.0	3.0	3.0
GO:0005525	GTP binding	molecular_function	538	Eikenella	genus	20.6023645857913	15.962773680288054	22.095058653016448	17.25112521395041	18.174653340418462	15.119848183191818	NA	NA	1.0	1.0	1.0	1.0	NA	NA
GO:0005525	GTP binding	molecular_function	848	Fusobacterium	genus	22.987377214641175	19.629933009707464	23.44924578924443	NA	21.863985214206817	21.21489551042862	23.206049391528612	NA	3.0	NA	3.0	3.0	3.0	NA
GO:0005525	GTP binding	molecular_function	1301	Streptococcus	genus	21.694889795638762	22.81105430093963	22.419616954411115	21.71714169036623	19.42459912064823	24.071334248672574	21.884080297743164	19.933673649243897	1.0	2.0	1.0	2.0	2.0	2.0
GO:0005525	GTP binding	molecular_function	2093	Mycoplasma	genus	15.196933246895247	16.523941386545005	15.351858536659272	16.83326590514349	NA	16.272308187546866	16.11274937871817	16.405101010919722	1.0	1.0	NA	1.0	1.0	1.0
GO:0005525	GTP binding	molecular_function	29465	Veillonella	genus	22.850214276039853	24.37955341115507	22.486957157053077	24.318103956096422	23.151204434126285	23.522596599295227	22.83659296464527	24.954462122238674	9.0	12.0	11.0	10.0	10.0	11.0
GO:0005525	GTP binding	molecular_function	52972	Polaromonas	genus	23.051723024478814	24.788623282796507	19.871095526652795	21.31855497926345	24.526648062286164	23.837584365812177	19.8675358581728	26.04714152033054	1.0	1.0	1.0	1.0	1.0	1.0
GO:0005525	GTP binding	molecular_function	117563	Granulicatella	genus	16.579897561560305	17.096753073954154	NA	NA	17.344255968465674	17.20167948135272	16.95994602904221	18.041282075266654	NA	NA	1.0	1.0	1.0	1.0
GO:0005542	folic acid binding	molecular_function	848	Fusobacterium	genus	20.86734883807904	17.307883007918466	21.817639845395007	NA	18.066658845876326	18.892845508639624	20.753655468709024	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0005542	folic acid binding	molecular_function	1301	Streptococcus	genus	17.342140474365117	20.947338477001637	NA	18.60384448129323	18.92710297508627	19.030126939194055	NA	22.291145181448627	NA	1.0	1.0	1.0	NA	1.0
GO:0005576	extracellular region	cellular_component	848	Fusobacterium	genus	22.915909901553253	18.71524839267039	23.04219906612463	NA	20.57507137623627	20.300210893391547	23.690852367314953	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0005576	extracellular region	cellular_component	1301	Streptococcus	genus	16.733679728613765	17.376726111939234	17.415672251099522	16.706075371082363	NA	18.622694326037344	17.21461276489153	NA	1.0	1.0	NA	1.0	1.0	NA
GO:0005576	extracellular region	cellular_component	29465	Veillonella	genus	19.510559017506647	20.199253575473286	20.120823581776403	20.961824252803122	19.424051126130248	18.618720532958626	18.599138149678204	20.15401687112239	1.0	1.0	1.0	1.0	1.0	1.0
GO:0005576	extracellular region	cellular_component	117563	Granulicatella	genus	18.22038445200018	18.67728524121484	17.83465439723366	19.108739187732418	18.738832466062853	19.013139949241392	17.902409189640842	17.31617678433149	1.0	1.0	1.0	1.0	1.0	1.0
GO:0005615	extracellular space	cellular_component	9822	Sus	genus	17.559809073540197	17.821582558977926	18.971149193566465	17.88944526015742	NA	18.3281835307563	16.004089354560918	16.908741857038127	1.0	1.0	NA	1.0	1.0	1.0
GO:0005622	intracellular	cellular_component	848	Fusobacterium	genus	22.730998124899298	19.64358055050327	23.529443574300107	NA	20.953318907997808	21.228543051224428	22.685747984036496	NA	2.0	NA	2.0	2.0	2.0	NA
GO:0005622	intracellular	cellular_component	1301	Streptococcus	genus	12.548917011994158	16.987773780630413	NA	14.855620031665316	NA	17.77292423893602	14.133879512715314	17.05625324193565	NA	1.0	NA	1.0	1.0	1.0
GO:0005622	intracellular	cellular_component	29465	Veillonella	genus	21.765805428605237	22.81001968288473	19.97717704603812	22.407983820407775	22.047907387624985	22.520626347608726	22.345552966116454	23.320945509846013	4.0	6.0	5.0	5.0	6.0	6.0
GO:0005622	intracellular	cellular_component	52972	Polaromonas	genus	23.051723024478814	24.788623282796507	19.871095526652795	21.31855497926345	24.526648062286164	23.837584365812177	19.8675358581728	26.04714152033054	1.0	1.0	1.0	1.0	1.0	1.0
GO:0005623	cell	cellular_component	848	Fusobacterium	genus	20.236691933480955	16.41636578335771	21.2511595938453	NA	19.6896238113869	18.001328284078863	18.47759517967425	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0005623	cell	cellular_component	1301	Streptococcus	genus	19.189517696950876	23.47451475859426	NA	19.78675925270698	19.1449260288643	24.14833734042951	20.21130711013731	23.88279548377966	NA	1.0	1.0	2.0	2.0	2.0
GO:0005623	cell	cellular_component	29465	Veillonella	genus	21.524934028645013	22.73076798107115	21.434958893344422	23.201898750588366	22.425502250682214	21.646136730470165	19.156531625552883	22.92269909310755	2.0	2.0	2.0	2.0	1.0	2.0
GO:0005623	cell	cellular_component	117563	Granulicatella	genus	20.341850141830033	18.845174114532824	NA	16.525180481665497	21.312273735091438	18.353720140960217	20.39924382161661	19.9075886050619	NA	1.0	2.0	2.0	2.0	2.0
GO:0005694	chromosome	cellular_component	1301	Streptococcus	genus	16.688089126919948	16.791760120068737	15.890153857613662	17.702964927143228	14.811082493920825	NA	17.794156147093137	16.954465975423417	1.0	1.0	1.0	NA	1.0	1.0
GO:0005737	cytoplasm	cellular_component	538	Eikenella	genus	20.6023645857913	15.962773680288054	22.095058653016448	17.25112521395041	18.174653340418462	15.119848183191818	NA	NA	1.0	1.0	1.0	1.0	NA	NA
GO:0005737	cytoplasm	cellular_component	848	Fusobacterium	genus	26.97732938375116	23.817391473785275	27.543855392480207	NA	25.59329737864886	25.40069259760658	27.161165663017602	15.639352108297475	36.0	NA	36.0	36.0	36.0	1.0
GO:0005737	cytoplasm	cellular_component	1301	Streptococcus	genus	25.89639026542217	27.16245377287809	25.579399288421893	26.71022347073036	25.564183093306237	27.688720443575367	26.384840761782826	26.891707136532485	21.0	28.0	27.0	29.0	26.0	26.0
GO:0005737	cytoplasm	cellular_component	2093	Mycoplasma	genus	15.196933246895247	16.523941386545005	15.351858536659272	16.83326590514349	NA	16.272308187546866	16.11274937871817	16.405101010919722	1.0	1.0	NA	1.0	1.0	1.0
GO:0005737	cytoplasm	cellular_component	29465	Veillonella	genus	24.59382257536691	26.33145284109564	24.73863158492785	26.497212601190515	24.95019063151163	25.317055065692543	23.890642326399202	26.79947138074366	27.0	31.0	29.0	27.0	19.0	28.0
GO:0005737	cytoplasm	cellular_component	117563	Granulicatella	genus	21.183511868926253	20.88104832882514	18.910534874605798	21.283825752104523	22.009519388708437	20.93637140136607	21.212540429446108	20.234614641581043	3.0	8.0	6.0	9.0	8.0	7.0
GO:0005829	cytosol	cellular_component	848	Fusobacterium	genus	25.632296505566476	21.695392926448644	26.491872437442066	NA	23.771091411230966	23.273109507648858	25.496629437440202	15.639352108297475	6.0	NA	6.0	6.0	6.0	1.0
GO:0005829	cytosol	cellular_component	1301	Streptococcus	genus	20.499696397412563	19.55647548523898	20.07805969459723	17.615437948155517	21.180876088755497	20.267118275085572	19.878146915574263	19.697957730018594	2.0	1.0	2.0	2.0	1.0	2.0
GO:0005840	ribosome	cellular_component	848	Fusobacterium	genus	26.897466202462834	23.907903875901546	27.362809589460447	NA	26.22748796626799	25.4928663766227	26.88418715923262	NA	10.0	NA	10.0	10.0	10.0	NA
GO:0005840	ribosome	cellular_component	1301	Streptococcus	genus	23.386875000670436	24.806526649182995	23.243832150346666	24.434870662938334	23.167672584302387	25.440271224812758	23.691797993905354	24.240593178860706	4.0	6.0	6.0	6.0	4.0	5.0
GO:0005840	ribosome	cellular_component	29465	Veillonella	genus	23.93977246594368	25.930122713519104	23.463676336900242	26.306455087905928	24.48094873134367	24.939774426514067	23.663848473622267	26.19148018656351	11.0	13.0	10.0	13.0	12.0	13.0
GO:0005840	ribosome	cellular_component	117563	Granulicatella	genus	22.055969611757682	21.508378911201405	20.28958003177037	21.068628273290635	22.68020666107645	21.84460873626934	22.27587983715193	21.50878979344361	4.0	6.0	7.0	7.0	7.0	5.0
GO:0005886	plasma membrane	cellular_component	848	Fusobacterium	genus	23.783229397741113	20.091281933358708	24.36543996973382	NA	21.00633768412055	21.66501261537483	24.223599933243406	14.665601159591079	3.0	NA	3.0	3.0	3.0	1.0
GO:0005886	plasma membrane	cellular_component	1301	Streptococcus	genus	21.95185822099754	24.47786675597201	20.032928749945867	23.003792977737586	21.843688166855003	25.16505064658324	22.806081503997486	24.520368334571376	3.0	12.0	9.0	13.0	10.0	13.0
GO:0005886	plasma membrane	cellular_component	29465	Veillonella	genus	17.056120151882702	19.340452598966067	16.607617158825164	18.599658682086925	18.237030005744227	17.776902140646236	NA	20.38538703040495	1.0	2.0	2.0	2.0	NA	2.0
GO:0005887	integral component of plasma membrane	cellular_component	29465	Veillonella	genus	18.57422088491849	20.57267372649492	19.673481638501034	20.535458112953464	17.654066058013644	NA	16.970813802411982	21.59092761276159	1.0	1.0	1.0	NA	1.0	1.0
GO:0005940	septin ring	cellular_component	1301	Streptococcus	genus	18.026991508366162	21.073767997126073	NA	20.286801101508644	18.169159316360687	21.211417536228325	18.950283643338196	21.474663702069513	NA	2.0	2.0	2.0	2.0	2.0
GO:0005975	carbohydrate metabolic process	biological_process	724	Haemophilus	genus	21.39521804642432	19.077714449198645	20.843725608814502	19.19600244930739	NA	NA	22.60790321718313	20.014722775550894	2.0	2.0	NA	NA	2.0	2.0
GO:0005975	carbohydrate metabolic process	biological_process	848	Fusobacterium	genus	23.45057392442825	19.42841329236507	24.42214912159418	NA	21.404883614102335	21.013375793086226	23.12288693428031	NA	5.0	NA	5.0	5.0	5.0	NA
GO:0005975	carbohydrate metabolic process	biological_process	1301	Streptococcus	genus	21.30248210660147	23.49892166497172	20.597296634988528	23.04083123149288	21.457988306479418	24.38089224328323	21.650515068568474	22.27850941610122	4.0	6.0	4.0	6.0	5.0	5.0
GO:0005975	carbohydrate metabolic process	biological_process	29465	Veillonella	genus	18.4881358239184	20.04161126094185	17.05827647161717	20.51920721343986	19.762189447054183	19.614488040479184	16.239559680768235	19.830439248359674	1.0	2.0	2.0	2.0	1.0	2.0
GO:0005975	carbohydrate metabolic process	biological_process	117563	Granulicatella	genus	18.79636800328341	18.3568425042256	18.142118843210362	17.944421847795784	18.877770244262354	18.687939718299862	19.182128112770428	18.343316988684023	1.0	1.0	1.0	2.0	2.0	2.0
GO:0006006	glucose metabolic process	biological_process	29465	Veillonella	genus	18.211111776890252	19.24543857042791	19.096920371197097	20.105517321378898	18.4155029689606	17.256243513811555	NA	19.14536162191492	1.0	1.0	1.0	1.0	NA	1.0
GO:0006012	galactose metabolic process	biological_process	1301	Streptococcus	genus	14.666177491260306	19.68821967484768	NA	19.60072631436973	NA	18.826878778250506	16.251139991981464	20.281241331895366	NA	1.0	NA	1.0	1.0	1.0
GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	biological_process	848	Fusobacterium	genus	22.663994040250497	18.65813942324229	23.56062179347869	NA	21.05314561966577	20.243101923963447	22.36156332492238	NA	3.0	NA	3.0	3.0	3.0	NA
