id	name	namespace	NS_mean	WS_mean	X730NS	X730WS	X733NS	X733WS	X734NS	X734WS	X737NS	X737WS	X760NS	X760WS	X769NS	X769WS	X781NS	X781WS	X795NS	X795WS	X852NS	X852WS	X861NS	X861WS	X866NS	X866WS	X867NS	X867WS	X730NS_n_peptide	X730WS_n_peptide	X733NS_n_peptide	X733WS_n_peptide	X734NS_n_peptide	X734WS_n_peptide	X737NS_n_peptide	X737WS_n_peptide	X760NS_n_peptide	X760WS_n_peptide	X769NS_n_peptide	X769WS_n_peptide	X781NS_n_peptide	X781WS_n_peptide	X795NS_n_peptide	X795WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X861NS_n_peptide	X861WS_n_peptide	X866NS_n_peptide	X866WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X730NS_n_samp_children	X730WS_n_samp_children	X733NS_n_samp_children	X733WS_n_samp_children	X734NS_n_samp_children	X734WS_n_samp_children	X737NS_n_samp_children	X737WS_n_samp_children	X760NS_n_samp_children	X760WS_n_samp_children	X769NS_n_samp_children	X769WS_n_samp_children	X781NS_n_samp_children	X781WS_n_samp_children	X795NS_n_samp_children	X795WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X861NS_n_samp_children	X861WS_n_samp_children	X866NS_n_samp_children	X866WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
GO:0032561	guanyl ribonucleotide binding	molecular_function	31.478841838191997	31.279139210248502	31.36768794311681	30.65835087315525	31.39440043043191	31.455335905378053	31.170359021021337	31.089575258054197	31.569720017271	31.35751717208027	31.5368275432985	31.439989543881065	31.122013436007443	30.612247048622564	31.797922790502952	31.54564600304044	30.899497024883548	31.15192994190997	31.783532716970115	31.273609193159796	31.952455497050433	31.6454124131108	31.448712873071173	31.267074446270332	31.353411459368427	31.473121075022984	1012.0	760.0	1010.0	1097.0	1158.0	1187.0	1439.0	1241.0	1455.0	1280.0	1174.0	892.0	1665.0	1430.0	1085.0	1171.0	1404.0	1338.0	1300.0	1179.0	1385.0	1162.0	1358.0	1309.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	3.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	3.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0
GO:0032592	integral component of mitochondrial membrane	cellular_component	18.224150285483578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.224150285483578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA
GO:0032677	regulation of interleukin-8 production	biological_process	22.911096278038382	25.325554679617312	23.544652142244487	24.53138677094384	22.580276524626143	23.907139586153153	19.07495192186625	25.997553077353437	22.507113420950898	26.80875495409774	21.555682893287948	25.529104677773976	20.813303976531284	23.62434733836026	22.15916792034352	25.35047946469421	19.440104227553643	24.831270352609398	22.40136959754243	23.26794981252385	24.72732282646723	25.139781691214157	23.751983799656827	24.868224033374396	23.50010973449381	26.026986940178958	14.0	12.0	8.0	8.0	4.0	16.0	12.0	16.0	10.0	10.0	12.0	12.0	18.0	16.0	6.0	8.0	12.0	12.0	14.0	14.0	12.0	14.0	16.0	20.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0032757	positive regulation of interleukin-8 production	biological_process	21.911096278038382	24.325554679617312	22.544652142244487	23.53138677094384	21.580276524626143	22.907139586153153	18.07495192186625	24.997553077353437	21.507113420950898	25.80875495409774	20.555682893287948	24.529104677773976	19.813303976531284	22.62434733836026	21.15916792034352	24.35047946469421	18.440104227553643	23.831270352609398	21.40136959754243	22.267949812523845	23.72732282646723	24.139781691214157	22.751983799656827	23.868224033374396	22.50010973449381	25.026986940178958	7.0	6.0	4.0	4.0	2.0	8.0	6.0	8.0	5.0	5.0	6.0	6.0	9.0	8.0	3.0	4.0	6.0	6.0	7.0	7.0	6.0	7.0	8.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032774	RNA biosynthetic process	biological_process	29.908609165260884	30.281996885007896	29.710828019294386	29.703525709428494	29.76716345779698	30.02831738668032	29.34637668617574	30.22003607936031	29.731711079963077	30.301824802082308	30.019068314226548	30.58160609481031	29.908923035655643	30.036688425095424	30.01760248643709	30.5955619574636	29.451917573053557	30.253512202919094	30.673434403286926	30.59189369096485	29.912092510545968	30.132950634535817	29.915632247751294	30.43973265837634	30.001170476268822	30.230749145912334	1211.0	905.0	1133.0	1147.0	1222.0	1294.0	1473.0	1350.0	1676.0	1496.0	1520.0	1147.0	1694.0	1533.0	1149.0	1280.0	1804.0	1690.0	1436.0	1262.0	1585.0	1344.0	1546.0	1486.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0
GO:0032776	DNA methylation on cytosine	biological_process	17.0648154118947	NA	NA	NA	NA	NA	NA	NA	17.0648154118947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032777	Piccolo NuA4 histone acetyltransferase complex	cellular_component	23.41096479383386	18.654190393631293	NA	NA	NA	NA	20.612245327324516	14.120268432336543	23.105683678089658	NA	24.455790407127775	16.906135498382405	23.490581791963073	16.747696670566295	24.604386571378004	NA	NA	NA	20.506119664282863	20.416492395786086	NA	NA	23.525759371492196	NA	22.172616806283326	NA	NA	NA	NA	NA	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	1.0	1.0	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032780	negative regulation of ATPase activity	biological_process	21.937872269105114	21.372835693359033	NA	NA	NA	NA	NA	NA	22.591693367389485	20.750947261045766	20.986343471137268	22.791017998366566	22.711925860813473	20.62080631691222	NA	NA	NA	NA	NA	NA	NA	NA	19.61246393205734	NA	NA	17.798108221315015	NA	NA	NA	NA	NA	NA	2.0	2.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032784	regulation of DNA-templated transcription, elongation	biological_process	25.31226291897734	26.13487229442842	25.611618611959454	25.92141553823797	25.168163394681386	25.658571805156733	25.06804215809138	26.2736083928797	24.747544221603494	26.279063303014663	25.567046344048237	26.410018431164033	25.295517557363812	25.956302875384445	25.118465689915176	26.09644918066568	25.129615109804	26.182608137762596	25.45310590788911	26.510569583629554	25.702889503032164	25.66557680605542	25.178192723886756	26.288904024016418	25.426404607127683	26.1044717491379	62.0	42.0	48.0	49.0	50.0	60.0	88.0	82.0	89.0	76.0	63.0	48.0	73.0	61.0	59.0	66.0	79.0	82.0	69.0	55.0	71.0	58.0	69.0	73.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032787	monocarboxylic acid metabolic process	biological_process	32.95286903055967	33.32918203728339	33.05074815844973	32.80584437069334	33.171295098017644	33.36921462920835	32.7021016243819	33.40949846943763	32.67757860041074	33.37305927712397	32.98942895650792	33.36332703715687	32.69495206386032	32.6947619798866	33.48026518409196	33.59556130536169	32.75431966131187	33.48261135383593	33.183615078743145	33.621894761292374	32.924756443709306	33.45665390861123	32.604159666874814	33.18507464081629	32.931741502523316	33.303812417635505	2169.0	1515.0	2717.0	2694.0	2897.0	2763.0	3423.0	2777.0	3391.0	2958.0	2765.0	2000.0	3917.0	3066.0	2581.0	2455.0	3696.0	3529.0	3226.0	2823.0	3517.0	2611.0	3069.0	2961.0	12.0	10.0	12.0	12.0	17.0	15.0	14.0	12.0	16.0	15.0	16.0	15.0	16.0	14.0	15.0	16.0	17.0	17.0	15.0	14.0	17.0	15.0	18.0	17.0
GO:0032790	ribosome disassembly	biological_process	22.34059666213843	22.74346915418629	22.573944938624788	22.748945487232334	22.82825224473115	22.167240030735186	22.0543526640146	22.93375829542784	22.541380861513627	21.87814197140542	22.852844179094813	23.33955046616454	22.41920933860897	23.149977327909593	22.132147900839662	22.56547855466079	20.840923880196687	22.156489127704155	23.525902983626494	22.97051291625884	21.25481883346295	22.254900802216277	20.601985625881426	22.908202888687377	21.83962759609129	23.05926192207776	7.0	6.0	11.0	12.0	11.0	10.0	12.0	9.0	12.0	10.0	11.0	7.0	11.0	11.0	6.0	6.0	15.0	15.0	9.0	8.0	6.0	6.0	10.0	8.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032806	carboxy-terminal domain protein kinase complex	cellular_component	NA	18.5785080495385	NA	18.5785080495385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032843	hydroperoxide reductase activity	molecular_function	22.235027033700735	19.817150285292424	NA	NA	14.774819708084374	18.30322278830087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.230924844763674	20.53947931106454	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032865	ERMES complex	cellular_component	18.224150285483578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.224150285483578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032868	response to insulin	biological_process	18.66836068771167	19.70541967772217	NA	NA	19.61779184666025	20.46263728319247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.808776273584359	18.014699767791978	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA
GO:0032869	cellular response to insulin stimulus	biological_process	18.66836068771167	19.70541967772217	NA	NA	19.61779184666025	20.46263728319247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.808776273584359	18.014699767791978	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032870	cellular response to hormone stimulus	biological_process	18.66836068771167	19.70541967772217	NA	NA	19.61779184666025	20.46263728319247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.808776273584359	18.014699767791978	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA
GO:0032879	regulation of localization	biological_process	27.16886609679971	29.096890760804623	27.41790386048443	28.253016290165384	26.627480409139974	27.749087022011427	25.250087534140253	29.739545919774375	27.2791709542676	30.52961360149372	26.667566142431323	29.372078344729168	26.012756617026856	27.393082450966816	26.61173872015599	29.13740608874844	24.6889455782091	28.692073525979506	26.954358164672875	27.186684532930983	28.622475513968716	28.868423276779517	28.09357447173001	28.76043305183377	27.510711074296132	29.75378940090798	193.0	167.0	123.0	201.0	90.0	218.0	198.0	246.0	153.0	181.0	204.0	176.0	272.0	252.0	92.0	120.0	200.0	171.0	199.0	193.0	205.0	196.0	224.0	282.0	4.0	4.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0
GO:0032880	regulation of protein localization	biological_process	24.46845795925208	26.659172205932933	24.86658023713185	25.853314865831205	23.996512818393057	25.23169619897242	21.61175509321552	27.3194811722408	24.68897825402443	28.143200108399153	22.87761098817531	26.935651880363206	22.91331996750319	24.94627543324762	23.683120538037176	26.674766799681183	21.302597691547692	26.15319844749676	24.10579486526256	24.58987790741121	26.04925092135459	26.46170978610152	25.62638953531025	26.191304652783494	24.839909249823528	27.349600573562043	35.0	30.0	21.0	21.0	17.0	40.0	37.0	47.0	25.0	32.0	37.0	30.0	50.0	45.0	17.0	20.0	37.0	30.0	35.0	35.0	39.0	37.0	42.0	52.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
GO:0032881	regulation of polysaccharide metabolic process	biological_process	24.113897955940335	20.476313093309734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.113897955940335	20.476313093309734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.0	14.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0	3.0	NA	NA	NA	NA	NA	NA
GO:0032885	regulation of polysaccharide biosynthetic process	biological_process	21.176197910868606	16.699088530967845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.176197910868606	16.699088530967845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0032886	regulation of microtubule-based process	biological_process	22.92716355584808	21.42412625267097	22.56799402351142	NA	NA	NA	NA	NA	22.43007828517409	21.497772375591772	22.707808840755945	23.150152047364852	23.02555975997612	21.013322919250296	21.571953557580773	16.964299832991273	22.01505653411941	16.827721121985995	22.564234239722698	21.644803934171204	NA	NA	24.78832644157748	NA	20.923948258739706	20.769430755505788	2.0	NA	NA	NA	NA	NA	2.0	2.0	3.0	3.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	NA	NA	2.0	NA	4.0	4.0	1.0	NA	NA	NA	NA	NA	1.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	1.0	NA	1.0	1.0
GO:0032887	regulation of spindle elongation	biological_process	21.906968164514424	20.337359799462586	21.56799402351142	NA	NA	NA	NA	NA	21.43007828517409	20.497772375591772	21.63252352892607	22.131263997443423	21.91286015500624	19.200849984763998	20.571953557580773	15.964299832991273	21.01505653411941	15.827721121985995	21.564234239722698	20.644803934171204	NA	NA	23.78832644157748	NA	19.918235110877667	19.671567506456952	1.0	NA	NA	NA	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	1.0	NA	1.0	1.0
GO:0032888	regulation of mitotic spindle elongation	biological_process	21.906968164514424	20.337359799462586	21.56799402351142	NA	NA	NA	NA	NA	21.43007828517409	20.497772375591772	21.63252352892607	22.131263997443423	21.91286015500624	19.200849984763998	20.571953557580773	15.964299832991273	21.01505653411941	15.827721121985995	21.564234239722698	20.644803934171204	NA	NA	23.78832644157748	NA	19.918235110877667	19.671567506456952	1.0	NA	NA	NA	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	1.0	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032890	regulation of organic acid transport	biological_process	NA	18.954422411704787	NA	NA	NA	18.954422411704787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032892	positive regulation of organic acid transport	biological_process	NA	16.954422411704787	NA	NA	NA	16.954422411704787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032923	organic phosphonate biosynthetic process	biological_process	16.815257664806513	15.374023550039231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.815257664806513	15.374023550039231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032934	sterol binding	molecular_function	17.848825486306996	17.332611506074425	15.424769319129823	17.366662654353117	NA	NA	14.500791957984958	16.9244622731509	NA	NA	15.154002939501751	17.113590674436068	12.983104481362009	17.882046303266772	20.11911236820287	NA	16.406820509021117	17.226333284424005	18.265093586276308	17.289984161913743	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	1.0	1.0	NA	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	1.0	1.0	NA	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0032940	secretion by cell	biological_process	24.761236475064855	24.063969880711202	24.271593472076702	22.65107895739621	23.446766094226454	23.99130100096733	23.687529733187038	23.828412543628616	23.725392326381485	24.306030951536187	25.14613877965428	25.5526747006798	25.445695871525253	23.079158677682283	24.935698734877853	25.298379888994912	25.451984233616606	21.761535777296967	23.957394266506846	23.799278820719532	25.48780614117749	22.584019241369738	24.920789024379836	22.820056254374325	24.645485191633284	24.27957364283535	17.0	11.0	11.0	13.0	15.0	14.0	30.0	20.0	39.0	30.0	51.0	20.0	23.0	22.0	26.0	8.0	29.0	18.0	58.0	30.0	34.0	14.0	30.0	31.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032944	regulation of mononuclear cell proliferation	biological_process	NA	20.216634684867035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.216634684867035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA
GO:0032945	negative regulation of mononuclear cell proliferation	biological_process	NA	18.631672184145877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.631672184145877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA
GO:0032947	protein-containing complex scaffold activity	molecular_function	19.151429595019042	13.908453509662154	15.339222005075339	NA	NA	NA	NA	NA	20.171814774645682	14.623886908532883	19.372763742491482	12.790457757483553	18.036400656657026	NA	NA	NA	17.150346895712822	NA	20.670251169125628	13.752099975947456	16.48463727086843	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	2.0	2.0	1.0	1.0	1.0	NA	NA	NA	1.0	NA	3.0	2.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032950	regulation of beta-glucan metabolic process	biological_process	21.176197910868606	16.699088530967845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.176197910868606	16.699088530967845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0032951	regulation of beta-glucan biosynthetic process	biological_process	21.176197910868606	16.699088530967845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.176197910868606	16.699088530967845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032954	regulation of cytokinetic process	biological_process	20.975221429284414	18.13103954348402	NA	NA	NA	NA	19.150236949159922	NA	21.83778495190266	NA	21.75035850224675	17.389823712929992	19.069131507385503	NA	21.044408733185236	18.833556856880556	19.78993791027831	NA	20.358844130669553	18.301382275224938	21.83167262345333	16.476965788629546	21.473983755894373	18.543935656747546	20.129861085857097	NA	NA	NA	NA	NA	2.0	NA	7.0	NA	11.0	4.0	4.0	NA	4.0	1.0	4.0	NA	4.0	3.0	12.0	6.0	11.0	5.0	3.0	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA
GO:0032955	regulation of division septum assembly	biological_process	20.347633211407235	17.91767018492668	NA	NA	NA	NA	19.150236949159922	NA	20.300072083342112	NA	21.221894500365227	16.60292842482101	17.755454378894722	NA	20.79127071173185	18.833556856880556	19.730245429820492	NA	20.358844130669553	18.301382275224938	20.83167262345333	15.476965788629547	20.87547352440715	18.207370130338575	19.908073503194494	NA	NA	NA	NA	NA	2.0	NA	4.0	NA	7.0	3.0	2.0	NA	3.0	1.0	3.0	NA	4.0	3.0	6.0	3.0	6.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	1.0	1.0	NA	NA
GO:0032956	regulation of actin cytoskeleton organization	biological_process	18.368784489437733	20.238314771342182	NA	NA	NA	NA	NA	NA	17.083143644736356	NA	16.253781908214073	18.080292016448077	16.283703562536658	20.11666815564405	19.78728784290954	20.821156918484576	NA	NA	19.22351720330474	20.329917080659182	NA	NA	19.073802290378506	21.40571305245572	11.940827838693513	15.838920339365474	NA	NA	NA	NA	NA	NA	2.0	NA	2.0	2.0	2.0	8.0	1.0	1.0	NA	NA	2.0	2.0	NA	NA	3.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	2.0	NA	2.0	2.0	2.0	3.0	1.0	1.0	NA	NA	2.0	2.0	NA	NA	2.0	1.0	NA	NA
GO:0032957	inositol trisphosphate metabolic process	biological_process	18.54413170413786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.54413170413786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032958	inositol phosphate biosynthetic process	biological_process	19.510448082843368	18.60172906099432	18.561083147775882	17.833915597315006	NA	NA	NA	18.56296216141712	NA	NA	18.825106622456268	18.937303697578233	17.85081289370953	19.072757254990865	21.46124665917496	18.181061956806584	16.121664651633118	18.822941436606463	18.730544074068412	18.414740858984032	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	1.0	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032963	collagen metabolic process	biological_process	14.881189755325707	19.10292692403623	NA	NA	14.881189755325707	19.10292692403623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
