go_id	name	namespace	tax_id	taxon_name	rank	NS_mean	WS_mean	X730NS	X730WS	X733NS	X733WS	X734NS	X734WS	X737NS	X737WS	X760NS	X760WS	X769NS	X769WS	X781NS	X781WS	X795NS	X795WS	X852NS	X852WS	X861NS	X861WS	X866NS	X866WS	X867NS	X867WS	X730NS_n_peptide	X730WS_n_peptide	X733NS_n_peptide	X733WS_n_peptide	X734NS_n_peptide	X734WS_n_peptide	X737NS_n_peptide	X737WS_n_peptide	X760NS_n_peptide	X760WS_n_peptide	X769NS_n_peptide	X769WS_n_peptide	X781NS_n_peptide	X781WS_n_peptide	X795NS_n_peptide	X795WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X861NS_n_peptide	X861WS_n_peptide	X866NS_n_peptide	X866WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide
GO:0005737	cytoplasm	cellular_component	203492	Fusobacteriaceae	family	30.6868862767803	26.322613940308642	21.71960222291829	19.30503957555986	17.602153207573405	19.229381516610967	30.98086681392868	24.48279113941823	31.7735938721708	25.73696786363164	31.491268870118194	25.383123539935063	30.73057850357547	23.97689650576591	31.34824164753427	26.20772458239148	30.75973043601612	24.31670408007843	29.945853131070233	29.392726793729096	25.293840623350782	19.652425241725954	30.7432006714791	24.90611640599677	31.342754597547703	24.871914584653357	13.0	2.0	2.0	3.0	1180.0	374.0	1955.0	533.0	1606.0	622.0	1359.0	274.0	1618.0	717.0	1014.0	244.0	1095.0	1080.0	76.0	19.0	1348.0	395.0	1575.0	539.0
GO:0005737	cytoplasm	cellular_component	1129771	Leptotrichiaceae	family	24.64175820324996	19.657697107638413	18.21691321403939	0.0	20.025331055638393	18.567463661685053	22.353949605852495	16.616087362078165	19.163884813839267	15.69884543447599	21.172805634500236	18.034347038668393	19.151605967557156	0.0	27.92651217242736	22.59461464256773	20.05516032482032	13.771110163492994	20.584822555875398	20.009869173818885	0.0	13.060555991954686	25.362540771479374	20.640818676444766	21.488621878849692	16.04584296610377	1.0	0.0	3.0	3.0	17.0	5.0	4.0	2.0	4.0	2.0	2.0	0.0	255.0	109.0	2.0	1.0	8.0	5.0	0.0	1.0	83.0	25.0	13.0	2.0
GO:0005737	cytoplasm	cellular_component	1570339	Peptoniphilaceae	family	19.096141896926913	20.561498533771427	0.0	17.744815613376396	21.266187092679832	21.232301556974388	17.1780841855726	21.22447844564577	18.9680026704676	15.339192968631153	19.02317047222976	16.772839621431547	18.393015690822264	0.0	19.871915775846396	12.954178522968636	18.97811673094618	18.625820546513445	19.665071487549163	22.480163801067494	16.105547209740468	22.58640591863009	13.171160597990177	19.462041762262093	18.084061171597952	0.0	0.0	3.0	2.0	3.0	1.0	3.0	3.0	1.0	4.0	3.0	1.0	0.0	5.0	1.0	4.0	6.0	4.0	6.0	4.0	5.0	2.0	4.0	1.0	0.0
GO:0005737	cytoplasm	cellular_component	1843491	Selenomonadaceae	family	21.43129280168206	21.63908970637624	14.455964372561608	0.0	19.76679895997633	21.68203902393466	20.48125644260798	18.946937453973838	18.847138724586124	18.487595848166034	23.755824738569952	17.61654004603573	21.420563592557247	18.945573761153906	19.760904109761068	17.605460367220413	12.066505860809539	17.30145785828942	18.38090143883665	19.3101081055032	20.630812645250487	24.255554617500177	23.4113332970337	23.560205196269663	16.594826444770884	19.680256778455227	1.0	0.0	6.0	5.0	5.0	4.0	4.0	3.0	5.0	3.0	5.0	5.0	3.0	1.0	1.0	3.0	2.0	3.0	4.0	5.0	6.0	5.0	2.0	1.0
GO:0005840	ribosome	cellular_component	481	Neisseriaceae	family	24.79426261283078	19.515516810663414	23.765367772399877	17.56821114728951	0.0	0.0	20.165113399577404	18.286513386831828	25.835883073935143	21.037725003988463	25.74296239714981	20.28636511526966	23.821801354613797	15.075158765913827	0.0	0.0	25.276515960891967	0.0	26.981440809469262	22.087262187972698	23.252823652967034	16.141386832047726	24.23062255501553	18.88896635374	0.0	0.0	22.0	2.0	0.0	0.0	4.0	2.0	72.0	52.0	63.0	38.0	43.0	3.0	0.0	0.0	14.0	0.0	80.0	54.0	20.0	4.0	49.0	10.0	0.0	0.0
GO:0005840	ribosome	cellular_component	712	Pasteurellaceae	family	26.37894270262681	23.63217595918708	25.181132841197854	15.772789168251789	0.0	0.0	26.09312817438668	20.221747281204546	26.210412586058673	23.63509661908599	27.097431773553556	26.040756024259284	26.973286458524807	19.74717961752658	26.018176023956226	22.840417173405463	25.795649408299276	14.796599903929696	0.0	0.0	27.637058114959107	20.25280237558117	27.014091033831782	19.714956466171767	26.765947163058318	25.88927726592875	22.0	2.0	0.0	0.0	37.0	15.0	66.0	50.0	48.0	46.0	47.0	18.0	73.0	31.0	32.0	3.0	0.0	0.0	68.0	24.0	45.0	19.0	51.0	51.0
GO:0005840	ribosome	cellular_component	1300	Streptococcaceae	family	27.584815617551442	29.34093445928608	28.85752528584044	28.665291688213802	29.23743431994952	30.241650753143077	26.41730584014276	28.547750916397533	26.776719869445067	28.64671196097753	26.48739609946045	29.26318874010265	26.77311025070146	27.740767400235626	27.710603843134752	30.264916648540954	26.16977356803844	29.85450154001539	26.89321712171939	28.951039112540197	28.09556722922113	29.62041634776264	24.483723318965808	29.45105481954037	27.18855538254356	28.726716075464555	153.0	177.0	229.0	289.0	94.0	162.0	132.0	200.0	118.0	158.0	73.0	91.0	250.0	291.0	134.0	232.0	94.0	97.0	187.0	237.0	110.0	153.0	138.0	196.0
GO:0005840	ribosome	cellular_component	31977	Veillonellaceae	family	27.905714521293557	28.703114604990283	27.804704941252666	21.30732878136562	0.0	0.0	27.31208844498754	29.021188891514093	27.83860611087757	29.871785434782034	27.553030665128556	29.300755498940436	28.045089496328288	27.868353655083308	27.950489409289002	28.593039321830727	28.04617458739641	29.01424159531064	28.15620481855813	28.500064568842454	28.699980149541183	28.761301629688226	28.73985385011392	27.996395894745326	27.442690044839054	29.49858126408121	110.0	50.0	0.0	0.0	152.0	171.0	176.0	192.0	161.0	154.0	132.0	126.0	174.0	175.0	134.0	170.0	137.0	144.0	189.0	189.0	148.0	137.0	165.0	190.0
GO:0005840	ribosome	cellular_component	33958	Lactobacillaceae	family	19.85119649709261	22.108408421433268	20.747857480854094	22.05507597206311	19.78375861182233	20.52858121655214	18.9339665661683	22.353834059697185	18.125129756208626	21.10025814562725	19.794930720994497	21.580656443632478	20.83189916352639	23.510061490591504	19.982507126431546	22.33154443544372	20.47941086063596	23.045752459919093	20.736085913397996	20.962922786989978	17.286200389624177	20.716815886261166	18.988840320905773	22.63143698249763	17.601960091692312	20.513533084692405	12.0	13.0	5.0	5.0	6.0	12.0	4.0	4.0	6.0	9.0	13.0	16.0	9.0	14.0	15.0	26.0	7.0	10.0	4.0	5.0	6.0	13.0	4.0	4.0
GO:0005840	ribosome	cellular_component	171552	Prevotellaceae	family	25.10765078844377	18.899639733114704	0.0	0.0	0.0	0.0	26.177964593243843	16.362195731985082	25.125907859928798	19.77473881252251	26.445541740116692	20.003741015309764	0.0	16.328585209081112	22.035442247651066	16.177678627160088	24.28101988440225	19.039209669093868	27.612117056759235	20.669314726695035	16.419109814155572	0.0	0.0	0.0	0.0	20.490731093232355	0.0	0.0	0.0	0.0	55.0	9.0	43.0	11.0	61.0	17.0	0.0	1.0	4.0	2.0	42.0	10.0	66.0	30.0	1.0	0.0	0.0	0.0	0.0	2.0
GO:0005840	ribosome	cellular_component	186803	Lachnospiraceae	family	23.47572077671466	19.70691332588207	18.13861114408276	0.0	0.0	0.0	22.480736552713513	21.767107959959144	23.492925591413684	17.678325457609752	24.79070444981276	21.075785709931434	0.0	0.0	25.600010896888836	19.501928612891806	25.28058268929728	21.171909796351088	18.710130461084308	19.248697015062014	0.0	0.0	19.00147417631221	17.412164014615666	18.75530332585873	18.52879758679384	1.0	0.0	0.0	0.0	17.0	5.0	21.0	6.0	35.0	13.0	0.0	0.0	59.0	19.0	58.0	11.0	1.0	1.0	0.0	0.0	1.0	3.0	3.0	1.0
GO:0005840	ribosome	cellular_component	186827	Aerococcaceae	family	23.41362497438222	19.53005387517931	25.53716244875436	18.86357695767028	22.867386531725877	16.950097914725486	0.0	0.0	23.651150150163414	22.235517107796987	23.02424377582044	19.57379810850041	19.746847520324987	16.508063701068775	16.312278389013724	20.186522438050496	0.0	0.0	16.559366823668373	0.0	22.657663986418964	12.472264685242902	25.52713592650755	20.328977105070262	13.315407547253695	17.226871731036965	52.0	10.0	28.0	11.0	0.0	0.0	8.0	8.0	19.0	16.0	8.0	4.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	61.0	28.0	1.0	1.0
GO:0005840	ribosome	cellular_component	186828	Carnobacteriaceae	family	26.06326362736219	24.494694850161967	26.88227666896436	23.637887482624283	27.439927618539794	22.616991847171782	24.96915457087544	22.556228578124088	23.97046532658833	24.262190811732488	24.668079640979702	24.52117838582291	23.05794830487349	21.827978131402947	25.92899427602081	25.26542800537918	23.427674915492602	17.395471272707752	26.813512661326246	25.239218765458798	26.53587464368561	23.216920002961725	26.48983677933692	26.438791772137485	25.982797360524426	24.803170509499637	71.0	51.0	95.0	67.0	46.0	42.0	44.0	47.0	40.0	42.0	25.0	22.0	69.0	66.0	21.0	6.0	57.0	56.0	76.0	70.0	76.0	76.0	60.0	59.0
GO:0005840	ribosome	cellular_component	203492	Fusobacteriaceae	family	29.690731467620694	25.47588829540688	21.913971179067715	15.924653635921485	0.0	0.0	29.662232221594728	23.213754306748843	30.98748442725966	23.93582824762205	30.207907492153982	24.49578924053751	29.64587368818616	23.582222983694617	30.35979869289964	24.37674331868022	29.560421995264694	22.404251381975584	29.47794066391503	28.746114599321274	25.27514448217316	22.09798718737236	30.304929887240807	22.267988999236337	29.97002410848003	23.368907710426512	21.0	2.0	0.0	0.0	190.0	74.0	309.0	127.0	231.0	139.0	221.0	77.0	335.0	183.0	161.0	50.0	226.0	223.0	81.0	31.0	233.0	94.0	230.0	98.0
GO:0005886	plasma membrane	cellular_component	712	Pasteurellaceae	family	25.67709013489553	22.95107546546717	23.343152585988445	18.0299336668475	0.0	0.0	25.481720557397765	19.164936378899817	24.57706703151619	21.85940287028615	26.20544214584787	24.95842851106996	26.392741476776692	21.284465430606225	23.64215928342188	20.76838993211664	25.976451153661877	19.993360438603705	0.0	0.0	26.96943891726049	22.256416131705716	26.507403574727412	22.1237247426635	26.421543377791618	25.426019497786235	28.0	4.0	0.0	0.0	76.0	20.0	50.0	37.0	120.0	110.0	166.0	31.0	35.0	13.0	88.0	19.0	0.0	0.0	171.0	58.0	150.0	46.0	162.0	150.0
GO:0005886	plasma membrane	cellular_component	1300	Streptococcaceae	family	27.656649812921966	28.74751728488005	28.820212801373092	28.51110670242415	29.542821070790684	29.39246306221584	26.102186022784448	28.11264725899007	26.11524796474523	27.813483585940336	26.714826099393573	28.69252217941101	27.648560979099173	28.753044984976412	27.608499060588667	29.29097552679109	25.689460754656785	28.41018510200548	26.52141791688791	28.810924259719954	28.145321359094343	29.119400973264085	24.286585864300488	28.71025172601028	27.113608797348014	28.581336666838823	448.0	410.0	629.0	707.0	215.0	396.0	229.0	349.0	293.0	396.0	279.0	328.0	448.0	653.0	190.0	486.0	309.0	363.0	486.0	555.0	187.0	400.0	302.0	450.0
GO:0005886	plasma membrane	cellular_component	31977	Veillonellaceae	family	25.116795807208266	25.267078964588862	24.535456895160905	18.5471533236576	0.0	16.622691814427323	23.911058064409552	24.91692161005793	25.226909994275093	26.046954215767443	24.84182868135569	26.3708502844412	25.764172665811444	24.833844903737173	24.901528190762328	24.09610758353955	25.126637399485997	24.7909208767769	25.481725750967282	24.876854529213105	25.949292550026765	24.79617624713066	25.948933998987503	24.140438703878107	24.62039234446136	27.070826599478075	49.0	4.0	0.0	1.0	60.0	79.0	117.0	147.0	98.0	109.0	113.0	109.0	69.0	71.0	76.0	97.0	84.0	87.0	97.0	89.0	90.0	78.0	135.0	191.0
GO:0005886	plasma membrane	cellular_component	186828	Carnobacteriaceae	family	24.32294519695827	23.34420210264786	25.508596330904762	21.61597559716364	24.991351463468785	20.927525520274653	23.58923973750041	23.670856276850127	19.567089310410733	20.42827105541152	22.68871408573229	22.24957805885243	21.693810294061883	22.301195353775654	23.706382807260947	23.595478792760805	20.135603884222512	0.0	25.784992816600734	25.209785095666145	24.40451366361529	21.7042862198	24.385860456496843	24.75972769723502	24.85802807156243	23.77487199069673	70.0	42.0	66.0	42.0	17.0	16.0	7.0	8.0	28.0	27.0	17.0	12.0	38.0	38.0	3.0	0.0	57.0	53.0	43.0	35.0	67.0	69.0	62.0	61.0
GO:0005886	plasma membrane	cellular_component	203492	Fusobacteriaceae	family	27.410636264882704	22.939371957805594	0.0	0.0	0.0	0.0	27.37260752481608	21.175614750919692	28.720123387859005	22.175364493846523	28.208109634222218	22.401542756175942	27.633011192107464	21.80087386648668	27.684734628663396	22.386587870107125	27.647252033535747	20.461935697941122	26.11883687548209	25.82293937660944	19.943294909611797	14.217714584807885	27.295163430360645	22.213577597575675	28.350343140236482	23.11006166428505	0.0	0.0	0.0	0.0	180.0	47.0	329.0	78.0	262.0	88.0	249.0	37.0	218.0	91.0	178.0	35.0	139.0	132.0	8.0	2.0	218.0	73.0	279.0	81.0
GO:0005975	carbohydrate metabolic process	biological_process	481	Neisseriaceae	family	22.14897514229156	18.301890556706788	0.0	0.0	14.751304003195735	14.982561387923793	0.0	19.160620397458832	23.21956634274307	18.24325854200476	23.006336733021808	20.800125691805754	21.032632097867527	0.0	19.29417182647297	18.936637619553803	18.508477621354658	0.0	24.838624262957325	18.565863743300646	20.773805477292875	17.438668359680488	21.32605980852732	15.771535721124135	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	28.0	10.0	24.0	12.0	8.0	0.0	4.0	5.0	3.0	0.0	52.0	16.0	8.0	2.0	6.0	2.0	0.0	0.0
GO:0005975	carbohydrate metabolic process	biological_process	712	Pasteurellaceae	family	27.602951741458906	24.43843247620477	25.28719476136873	14.740458921980023	0.0	0.0	27.877622933116463	23.493762747954516	26.509483047077733	24.4502006931117	28.367951467899786	26.59559591506979	27.969548492263726	22.26654017763604	26.403523974037704	21.759269016324293	27.105593635747894	20.63744356113117	23.48634967497027	0.0	29.169938320160902	22.89440336724039	28.272085853772698	21.578394276875766	28.065155973528604	26.783326391611126	44.0	1.0	0.0	0.0	142.0	47.0	127.0	97.0	197.0	180.0	192.0	59.0	109.0	37.0	108.0	31.0	1.0	0.0	262.0	116.0	209.0	71.0	190.0	164.0
GO:0005975	carbohydrate metabolic process	biological_process	1300	Streptococcaceae	family	27.19467621302281	29.17768112250977	27.975440754406186	27.97849672179695	29.17513175920772	29.78262892625629	25.82355008645154	29.023280823339263	26.05680419193166	28.559236834533053	25.82883333170054	28.34766153909993	26.8293639463753	27.93631008420851	27.41381765367445	30.109936750920486	24.98534620263543	30.17567245909739	26.048128121154985	28.376226003622726	27.863989243593558	29.466264263067387	25.327036499601945	29.073455064050933	26.53754500518219	28.98865111209485	421.0	387.0	615.0	660.0	208.0	438.0	242.0	358.0	294.0	399.0	248.0	274.0	548.0	736.0	220.0	615.0	260.0	306.0	446.0	526.0	196.0	380.0	252.0	371.0
GO:0005975	carbohydrate metabolic process	biological_process	2049	Actinomycetaceae	family	22.24765354594586	20.68358570145205	0.0	0.0	20.604611661578872	17.04482986424232	21.496673690901652	18.5758672595844	23.785436361876016	20.259205387147354	22.55308883687526	23.463342926746996	22.594459903852854	21.816692727589327	11.373172319120233	0.0	24.51737972826703	19.50532636154353	21.394694732661353	20.729788027576888	20.45305351700489	15.625900354958947	13.603853021912684	0.0	15.161179669355171	19.277820301579467	0.0	0.0	5.0	3.0	11.0	9.0	39.0	14.0	32.0	30.0	22.0	4.0	1.0	0.0	44.0	16.0	1.0	4.0	6.0	3.0	1.0	0.0	2.0	1.0
GO:0005975	carbohydrate metabolic process	biological_process	31977	Veillonellaceae	family	25.65096600885055	26.42791269730275	23.915455572394556	15.454396789083882	0.0	13.350198633598412	24.937188887141065	26.773578772832607	25.394239817481466	27.659928156437587	25.41922205032261	26.86292185667525	26.52534832463693	25.961842588012857	25.91675273191473	26.238598995235485	25.758468743188683	26.700610352404016	25.79856648098825	25.54575648802821	26.333338702085843	26.31005489677491	26.42838099054479	25.456079875732247	25.436642237107755	27.594493632158777	54.0	5.0	0.0	1.0	139.0	211.0	209.0	283.0	160.0	174.0	172.0	163.0	145.0	149.0	145.0	206.0	126.0	135.0	177.0	174.0	151.0	133.0	198.0	252.0
GO:0005975	carbohydrate metabolic process	biological_process	32644	unidentified	species	22.795110603717127	19.272699259472933	25.902725742804268	17.873618235797288	16.938442311887744	0.0	17.687997185487966	18.58039306365997	23.621451881786555	19.18742055902066	22.399967161830787	19.489767853772978	14.494510274546135	0.0	19.74845885909348	13.304836989539814	18.477197461652647	19.54578876624636	21.356799159427602	21.953581575598974	20.836267346822385	19.60628844747906	0.0	0.0	0.0	0.0	34.0	4.0	1.0	0.0	2.0	2.0	16.0	10.0	10.0	9.0	1.0	0.0	2.0	1.0	3.0	3.0	13.0	11.0	2.0	1.0	0.0	0.0	0.0	0.0
GO:0005975	carbohydrate metabolic process	biological_process	33958	Lactobacillaceae	family	22.912834354550746	24.701762700125705	25.140768622765613	25.13654495126148	22.949011494690502	22.40886699691973	20.922133934007302	23.661276935012296	16.882022134008107	21.512851137685328	18.158207662984452	26.278628223010728	23.446656302163053	23.214948252166142	21.28432263300305	22.750400655349768	20.8514682121622	22.80732072983063	20.902992842188123	26.81468309198009	19.428211230217066	24.99690748556867	20.942393790079592	23.29639847228954	24.670900044186826	20.398614881508287	12.0	13.0	13.0	15.0	12.0	24.0	3.0	2.0	6.0	7.0	22.0	24.0	12.0	16.0	10.0	21.0	9.0	10.0	8.0	8.0	10.0	17.0	5.0	7.0
GO:0005975	carbohydrate metabolic process	biological_process	171552	Prevotellaceae	family	24.59237364434805	20.521122665938478	18.624366426385887	18.85581496100985	0.0	0.0	25.97391916195568	21.840349680151125	23.67788987711544	19.412211643213816	25.94047585266985	20.95387901839856	23.22821012537777	17.746430870931587	20.84128630784562	21.58602158563684	23.858001299775648	14.581518797739136	26.96559810507596	21.688728314690447	17.221159389942038	21.545663900598736	20.193497351488773	20.270961562608377	16.632951726470793	0.0	3.0	2.0	0.0	0.0	49.0	24.0	26.0	5.0	56.0	15.0	2.0	1.0	11.0	6.0	22.0	4.0	74.0	21.0	1.0	1.0	2.0	4.0	1.0	0.0
GO:0005975	carbohydrate metabolic process	biological_process	186827	Aerococcaceae	family	23.33264745221458	20.093349596367304	25.5556861512058	21.40245870384728	22.838195460336852	18.153303346414038	0.0	0.0	19.858819665335947	20.710344730915832	23.386127402209052	21.046248547711876	21.472069222441142	16.269816011026467	0.0	0.0	0.0	0.0	16.256603706848832	13.330871933059735	18.613155216786197	14.591552351553347	25.68199839204835	22.522020374502365	19.632824492197333	18.38583630405176	60.0	10.0	16.0	7.0	0.0	0.0	3.0	4.0	15.0	14.0	5.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	74.0	38.0	4.0	5.0
GO:0005975	carbohydrate metabolic process	biological_process	186828	Carnobacteriaceae	family	26.077990683170174	25.293575574248845	26.665467097942724	23.571751095827214	27.501532355715533	24.17192290569518	24.694098492782377	22.61179222912919	23.28930002803436	26.38152681096245	24.274791062394762	24.395114267778553	23.188420007046343	22.23739395773576	26.02318470664466	25.62687945084759	23.284030238958877	21.96252948969706	26.895093382359427	25.83188520426688	26.99431592754889	24.222507718119374	26.38212516595344	27.203661678131443	25.885034709093517	25.619190308471584	147.0	102.0	187.0	146.0	61.0	53.0	46.0	57.0	66.0	65.0	35.0	29.0	113.0	114.0	23.0	10.0	133.0	131.0	147.0	127.0	165.0	164.0	124.0	128.0
GO:0005975	carbohydrate metabolic process	biological_process	203492	Fusobacteriaceae	family	28.46440178358933	23.91163937564354	13.7413046602582	0.0	13.563123961157586	15.818303437302527	28.674423044772862	22.169127507332306	29.629389481170712	24.174004907740198	29.3153237713091	22.937277528246426	28.688665500037317	22.01639104184521	29.117189239147052	24.871008270511503	28.506625471038078	21.76636271226564	26.86684769129589	26.656608503012663	20.747028805843247	12.636032654814676	27.96727581371133	22.21340232949184	29.452428460370683	23.01577071569642	1.0	0.0	1.0	1.0	298.0	89.0	476.0	119.0	386.0	137.0	341.0	81.0	407.0	191.0	249.0	57.0	242.0	243.0	12.0	2.0	329.0	84.0	395.0	136.0
GO:0006091	generation of precursor metabolites and energy	biological_process	712	Pasteurellaceae	family	26.05396690412307	22.64435440091716	23.27974000420557	17.668550486416727	0.0	0.0	26.131214214673324	19.30341499317924	24.291255895547987	21.25164236471678	26.667241514853874	25.13029902958002	27.215338762350346	19.387681974264574	24.58439919764956	18.74380671445323	26.07122263963673	17.808479920575206	0.0	0.0	27.42695487193589	20.379705694710733	26.538862960435342	19.554937456615306	26.513427318122613	25.06510122568222	14.0	4.0	0.0	0.0	52.0	17.0	40.0	27.0	59.0	57.0	68.0	17.0	33.0	12.0	48.0	5.0	0.0	0.0	93.0	33.0	77.0	21.0	65.0	59.0
GO:0006091	generation of precursor metabolites and energy	biological_process	1300	Streptococcaceae	family	24.47701933284433	24.730255986508087	25.975382397024674	23.95218491523193	25.84719459280683	24.564872536552734	22.813769810447283	24.56524740519252	23.15226715887402	24.174081770517702	22.854401159984953	24.874149152060355	24.28724608561777	24.479386595890695	24.679546147733504	26.16268390419024	23.17279979615468	24.187825428861238	22.60145747419593	23.87943022634155	25.52841023249701	25.785473479785328	20.645329678055194	23.62533586044145	23.967369290057963	23.800144896995345	49.0	27.0	62.0	55.0	29.0	48.0	30.0	39.0	40.0	49.0	32.0	31.0	77.0	72.0	36.0	59.0	24.0	28.0	73.0	78.0	17.0	23.0	32.0	38.0
GO:0006091	generation of precursor metabolites and energy	biological_process	31977	Veillonellaceae	family	27.219725748150054	27.990460863014693	26.87778105907034	19.061192730766464	0.0	0.0	26.819775123467068	28.224184567185468	26.831190532592426	29.06725740868996	26.308336264629048	28.166901525924324	27.761541066202646	27.029164341263925	27.59042814913657	27.97429790598433	27.64906952430066	28.459516285230514	27.17803709862599	27.337293502932855	28.074727083083268	27.889067382900446	27.42339227550012	26.75577818281563	27.39637510981971	29.42504108095124	47.0	17.0	0.0	0.0	78.0	98.0	99.0	113.0	74.0	67.0	73.0	67.0	105.0	105.0	83.0	119.0	66.0	70.0	106.0	106.0	76.0	74.0	106.0	134.0
GO:0006091	generation of precursor metabolites and energy	biological_process	186828	Carnobacteriaceae	family	21.796221629200197	20.4763912391875	23.097774304951024	18.03416942631836	22.47816641532771	20.217058122535807	0.0	0.0	15.741883326645572	0.0	19.800473828226444	19.179459313658267	19.55813336024718	17.725500445329324	22.033504066217624	19.275874928094886	0.0	0.0	21.937072465927248	19.989663087474963	23.13205758814829	20.95829722940117	21.96235757236157	22.178365651209248	22.405423296100807	22.686208935396703	16.0	13.0	16.0	3.0	0.0	0.0	1.0	0.0	5.0	5.0	5.0	3.0	7.0	6.0	0.0	0.0	11.0	11.0	21.0	15.0	14.0	12.0	17.0	14.0
GO:0006091	generation of precursor metabolites and energy	biological_process	203492	Fusobacteriaceae	family	28.115385510422836	23.35750360292441	12.857771579447494	0.0	0.0	0.0	28.32463135610452	23.539526058755246	29.39643728093455	24.019824753566805	29.026699137277483	22.414484217390832	28.065555316591354	21.49667641328756	29.087580262808363	23.416618813262392	28.627753267506385	20.31717610843945	26.40565559111989	26.064125580706698	22.35345877652232	15.658223793277488	27.58137024497612	20.9802632496951	28.33439607643395	22.617782539238693	1.0	0.0	0.0	0.0	130.0	45.0	203.0	55.0	180.0	83.0	148.0	40.0	219.0	105.0	111.0	36.0	103.0	97.0	11.0	4.0	107.0	32.0	146.0	52.0
GO:0006259	DNA metabolic process	biological_process	712	Pasteurellaceae	family	24.695916818168158	22.1822663362412	20.22965417313449	24.122489551576948	17.009221076316678	20.44496882709181	24.374431061643826	21.243234782644443	23.30725318393491	20.262130743728388	25.98042642195914	23.847133137656307	25.756190947054986	21.369574168013216	22.688852537026552	18.617449741466526	24.123004288450087	17.951110681583078	15.101253370723489	18.481619258443647	26.067322796898388	20.736057806689196	25.25160730359377	19.722798016127697	25.037326993166598	23.54570748909609	7.0	3.0	1.0	1.0	51.0	12.0	22.0	16.0	96.0	83.0	99.0	13.0	15.0	8.0	36.0	4.0	1.0	2.0	100.0	35.0	77.0	22.0	80.0	65.0
GO:0006259	DNA metabolic process	biological_process	1300	Streptococcaceae	family	24.779240165184298	26.307267400209017	26.140294209839052	26.33944885315536	26.21958811098351	27.117633290305672	22.40507468205538	25.91211150038187	24.38703915989291	25.18187078246644	24.67389181758259	26.473769754057546	24.536739311627	26.254406804022107	25.51203667248847	26.83695455407792	22.66156803431096	26.007282646388894	23.490216120079374	26.369025808184286	24.655045808450254	26.257439181014934	23.34229379892553	26.316419695455828	23.45488513731501	25.67825015692812	194.0	208.0	299.0	356.0	59.0	161.0	61.0	97.0	115.0	166.0	149.0	199.0	201.0	313.0	46.0	224.0	130.0	178.0	155.0	180.0	76.0	192.0	81.0	114.0
GO:0006259	DNA metabolic process	biological_process	31977	Veillonellaceae	family	23.864103167085663	24.49768022589117	22.539539035781	16.258241429653875	0.0	0.0	22.340777749903086	24.146095006183018	24.074403370466214	25.680080168473182	23.80503266996245	25.494325552946048	24.97284990632639	24.599902369379674	23.61924569699975	23.646956134340197	23.851669340021424	24.27138151524446	23.65058357016227	24.04617479375293	24.140367930268923	23.121944661097398	24.88655165168347	23.163049313727104	23.919696265239462	26.059464642572326	23.0	2.0	0.0	0.0	32.0	52.0	89.0	107.0	93.0	100.0	97.0	88.0	49.0	52.0	58.0	70.0	48.0	51.0	47.0	44.0	53.0	43.0	110.0	142.0
GO:0006259	DNA metabolic process	biological_process	186828	Carnobacteriaceae	family	20.32475295347437	19.02320829735422	20.967404654643452	16.565309634998655	22.3116331459738	19.647256085100288	17.78199017451081	0.0	13.39447099699334	17.22282660131258	16.811372581684108	16.97170734517911	0.0	17.418861371021055	18.308348465662053	17.748696118220984	0.0	0.0	20.852004026111985	19.69588939925263	20.77652160148679	17.232405188566393	21.71142318904114	21.68723907843317	19.42724868617345	18.674261040908135	11.0	7.0	24.0	14.0	2.0	0.0	1.0	1.0	3.0	3.0	0.0	1.0	4.0	3.0	0.0	0.0	14.0	12.0	9.0	7.0	15.0	18.0	6.0	7.0
GO:0006259	DNA metabolic process	biological_process	203492	Fusobacteriaceae	family	26.284808550933647	22.149657016365424	13.40416323958284	18.25411863421369	12.690439646769484	21.022964720588764	26.99602224440525	20.94120869141601	26.896729530892344	21.99254389989255	27.306489078524052	22.520472872779017	26.676231492331944	19.993346182188713	26.492023708964297	22.120367040595738	26.382393066731748	20.0025896967701	25.638827303142318	24.64127026544139	10.600945486796348	16.740531531627706	25.914452278360425	21.849248054418354	27.176412307475143	22.09464004140152	1.0	1.0	1.0	1.0	177.0	52.0	234.0	58.0	273.0	70.0	236.0	32.0	163.0	59.0	156.0	33.0	110.0	98.0	1.0	2.0	139.0	43.0	305.0	71.0
GO:0006351	transcription, DNA-templated	biological_process	712	Pasteurellaceae	family	25.65959891645925	22.7805164527773	22.65425209442334	20.686037868578413	0.0	0.0	25.911103353895964	20.384022060121925	24.56264771224365	22.166123911647944	26.74749528167169	25.16381612499394	26.292138060976114	22.025287068534986	24.125264559928304	20.550110319942444	24.849410020092236	21.24296448999245	0.0	0.0	26.912144898883	21.189463204312013	26.43266133248538	20.98469913110555	26.277392922137853	24.7570533493726	25.0	4.0	0.0	0.0	69.0	21.0	59.0	47.0	108.0	101.0	110.0	23.0	42.0	20.0	59.0	9.0	0.0	0.0	117.0	42.0	111.0	36.0	117.0	99.0
