id	name	namespace	NS_mean	WS_mean	X737NS	X737WS	X852NS	X852WS	X867NS	X867WS	X737NS_n_peptide	X737WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X737NS_n_samp_children	X737WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
GO:0006364	rRNA processing	biological_process	25.73030284670518	25.410684931471838	26.122822485621253	25.07565124833543	25.49188241711576	25.463533730840663	25.47815100961889	25.63709870442125	7.0	8.0	9.0	9.0	8.0	8.0	2.0	3.0	3.0	3.0	2.0	3.0
GO:0006399	tRNA metabolic process	biological_process	24.353899506294088	25.245866492082047	24.38517908612969	24.977373804273917	24.03109557179136	25.61168569423189	24.590933796927942	25.06340855579398	21.0	31.0	39.0	41.0	35.0	33.0	2.0	3.0	3.0	3.0	3.0	3.0
GO:0006417	regulation of translation	biological_process	24.556760532478037	25.89364699557797	24.90376847955541	26.36251344797756	23.862903641305927	26.070006979966106	24.707165581486638	24.852524582986785	7.0	6.0	7.0	8.0	8.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006418	tRNA aminoacylation for protein translation	biological_process	24.265049068127688	25.04876182072822	24.36552954211146	24.80217787298883	23.83540954153615	25.465882308759607	24.51045012770225	24.765709381848463	20.0	27.0	34.0	36.0	31.0	28.0	13.0	16.0	16.0	16.0	16.0	16.0
GO:0006422	aspartyl-tRNA aminoacylation	biological_process	20.264501794926012	22.676953034448875	19.47457725781092	22.825169630489906	20.93403664419414	22.79063400719831	19.997536053629844	22.372618965731906	4.0	6.0	7.0	6.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0006438	valyl-tRNA aminoacylation	biological_process	19.619867747954004	21.529300039300466	19.386978450479287	21.529962202630287	19.578693221624476	21.88142267209331	19.855236468113702	21.061574409622022	2.0	3.0	3.0	4.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0006457	protein folding	biological_process	26.127958294808984	27.42624868957996	24.94184398983704	27.114125338248005	26.87943908632695	27.811983669315325	25.93859901752036	27.25491171311117	28.0	32.0	33.0	36.0	31.0	30.0	1.0	3.0	3.0	3.0	3.0	3.0
GO:0006464	cellular protein modification process	biological_process	22.827558991424517	21.401469399594053	23.79103778977075	20.732077940935174	20.680269808164862	21.70023333355001	22.548725667933432	21.59194279194889	7.0	5.0	6.0	9.0	9.0	5.0	5.0	3.0	3.0	5.0	5.0	4.0
GO:0006518	peptide metabolic process	biological_process	28.49258420453497	29.170027660723576	28.59570254251069	28.834550386062713	28.28224621616743	29.295424699708324	28.578787398551732	29.329230822302453	111.0	115.0	125.0	132.0	120.0	112.0	2.0	2.0	3.0	3.0	2.0	2.0
GO:0006520	cellular amino acid metabolic process	biological_process	30.552083785652943	30.238239855632454	30.77506283992578	29.66100617212993	29.835231236456266	30.82772157802957	30.844200544543114	29.96078663741753	345.0	329.0	468.0	486.0	385.0	315.0	8.0	8.0	8.0	8.0	8.0	8.0
GO:0006525	arginine metabolic process	biological_process	26.096073742903062	26.27587720143553	26.02926561539489	26.169189782484487	25.460888290076323	26.410043327240185	26.582936339395967	26.237609639823646	13.0	11.0	13.0	13.0	12.0	12.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006527	arginine catabolic process	biological_process	25.722121472415505	25.91028771403783	25.46729809372528	25.83549152829	25.294439324563452	26.095966672225106	26.22644185256386	25.77924568571901	8.0	7.0	8.0	8.0	7.0	8.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006531	aspartate metabolic process	biological_process	23.73085261645509	22.282656100094787	23.795205652807496	21.98958091957301	23.48505729883881	20.857802270679308	23.88275468777796	23.13974723371519	4.0	4.0	2.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0006536	glutamate metabolic process	biological_process	26.051246264273267	25.578037202760253	26.389912855668587	23.828739111807753	25.44189715675581	26.893656254804334	26.1621711995208	23.35009113920492	16.0	11.0	23.0	23.0	23.0	9.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006548	histidine catabolic process	biological_process	26.051246264273267	25.578037202760253	26.389912855668587	23.828739111807753	25.44189715675581	26.893656254804334	26.1621711995208	23.35009113920492	16.0	11.0	23.0	23.0	23.0	9.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006563	L-serine metabolic process	biological_process	20.868825628972974	22.724199738169155	20.73590538416704	22.66140603629812	20.710305907925445	22.695018817366858	21.12229765319752	22.811818902179407	4.0	4.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	1.0	1.0
GO:0006576	cellular biogenic amine metabolic process	biological_process	25.30306447495807	24.81921714226741	26.254389257403478	24.004727765737268	25.06432239176745	26.03932860870073	23.11120149473082	21.52222051762195	6.0	4.0	6.0	6.0	3.0	1.0	4.0	3.0	4.0	4.0	2.0	1.0
GO:0006591	ornithine metabolic process	biological_process	25.92264638192767	26.039192661939488	25.899227840129978	25.869662116689806	25.21678706404783	26.21361575640043	26.4111863256086	26.013509037475234	6.0	6.0	6.0	6.0	6.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006605	protein targeting	biological_process	23.88479519214909	24.980720434173268	23.87725323515233	23.478260338593802	21.59230731381828	23.95381526548329	24.733666137700567	26.08926977247604	5.0	6.0	8.0	10.0	8.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006629	lipid metabolic process	biological_process	28.97065685941684	28.00890946655345	29.497144331594995	28.122915319710426	27.780251357914384	27.94711625881465	29.135960893301306	27.949562502732697	85.0	80.0	99.0	115.0	105.0	87.0	4.0	3.0	4.0	4.0	4.0	3.0
GO:0006633	fatty acid biosynthetic process	biological_process	24.29782499784713	25.571558652164317	24.260253658511004	25.62403121318236	24.103886362978333	25.350669918860692	24.501327485313762	25.71550391749762	9.0	12.0	13.0	14.0	12.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0006637	acyl-CoA metabolic process	biological_process	25.38274443429424	25.62657622468703	26.13464088379633	24.860098892884803	24.502339764395472	25.60291344466205	25.010873960857353	26.1409933493719	17.0	12.0	17.0	17.0	19.0	12.0	3.0	3.0	3.0	3.0	3.0	2.0
GO:0006643	membrane lipid metabolic process	biological_process	26.312043697613284	22.76375373291861	27.132091507439746	20.832377565238065	24.186645289006357	24.11987779220472	26.31973837367681	20.272535967384293	6.0	3.0	6.0	9.0	9.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006644	phospholipid metabolic process	biological_process	26.16778837308948	25.88988927605105	26.76615034645718	26.258248236986127	25.119866529463593	25.448676184464922	26.171158933377924	25.849809719476923	22.0	20.0	22.0	28.0	26.0	22.0	5.0	5.0	4.0	5.0	5.0	5.0
GO:0006664	glycolipid metabolic process	biological_process	25.727081196892122	22.17879123219745	26.54712900671859	20.247415064516908	23.601682788285203	23.534915291483564	25.734775872955648	19.68757346666313	4.0	2.0	4.0	6.0	6.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006720	isoprenoid metabolic process	biological_process	23.272303562900987	24.82975438889277	22.90570743025461	25.224798005897323	23.56937431375741	24.102853021825265	23.266148128803334	24.94187700355239	8.0	8.0	11.0	11.0	9.0	9.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006725	cellular aromatic compound metabolic process	biological_process	33.37926355967214	35.01103090584967	33.14422320923642	34.881908346096246	33.18319028201788	35.31069708144411	33.73249143542466	34.784610426466024	2639.0	3303.0	3520.0	3826.0	3690.0	3164.0	8.0	9.0	9.0	9.0	9.0	8.0
GO:0006732	coenzyme metabolic process	biological_process	29.329125107781273	30.67089213430755	29.215789298928033	30.488231510459446	29.18801429098033	30.98510889665161	29.554068333707825	30.479214448810488	117.0	128.0	149.0	165.0	152.0	123.0	5.0	6.0	6.0	6.0	6.0	5.0
GO:0006753	nucleoside phosphate metabolic process	biological_process	32.495383091856354	34.25056114955401	32.163024607099416	34.13801454719524	32.302658430257665	34.529793145180534	32.90768905367413	34.0354794790977	1318.0	1656.0	1689.0	1858.0	1804.0	1568.0	7.0	7.0	7.0	7.0	7.0	7.0
GO:0006754	ATP biosynthetic process	biological_process	27.194748551229377	29.068331419126157	26.749448053266214	28.991264328084586	27.058184099421574	29.330097904108683	27.6339842560519	28.83906962553384	27.0	36.0	35.0	39.0	37.0	35.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006760	folic acid-containing compound metabolic process	biological_process	27.017997687653217	25.659178314667106	27.387540663153356	24.60968255547512	26.93188239014106	26.43977851886331	26.63341496297389	25.335477507278714	21.0	10.0	21.0	26.0	27.0	10.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006766	vitamin metabolic process	biological_process	26.52086981984853	26.610093436988894	26.89757351840461	26.08490757376133	26.82451210273043	27.710449221835823	25.42351164355408	23.975717029660746	21.0	19.0	22.0	25.0	28.0	12.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006767	water-soluble vitamin metabolic process	biological_process	25.957370840364042	26.02959528412871	26.312611017683448	25.50167603135181	26.274325302748494	27.131170400670854	24.883684223053628	23.390754528939585	14.0	13.0	15.0	17.0	19.0	8.0	3.0	3.0	4.0	4.0	4.0	2.0
GO:0006790	sulfur compound metabolic process	biological_process	26.35980030155595	26.752501517333002	27.157668048574735	26.02597741673078	25.325902947099827	26.816014980888728	25.988492250977284	27.186138438431506	44.0	40.0	48.0	54.0	46.0	37.0	4.0	5.0	4.0	5.0	5.0	5.0
GO:0006793	phosphorus metabolic process	biological_process	33.88652667131344	35.62535411313091	33.583716368766325	35.51563403663753	33.68375759198114	35.90229360852151	34.28755311572469	35.41046149935645	3529.0	4406.0	4525.0	4979.0	4833.0	4180.0	2.0	5.0	5.0	4.0	5.0	4.0
GO:0006796	phosphate-containing compound metabolic process	biological_process	32.780429565989216	34.5234368938939	32.47085111978993	34.41292601888268	32.58075669313467	34.80100477432333	33.183560404090464	34.30851080166228	1624.0	2025.0	2078.0	2286.0	2219.0	1921.0	9.0	11.0	11.0	11.0	10.0	10.0
GO:0006807	nitrogen compound metabolic process	biological_process	34.149835393492104	35.519411282820336	34.047387013990296	35.355722683605265	33.90639482668461	35.824179778502725	34.44122762392786	35.321877408897684	4582.0	5418.0	5943.0	6460.0	6059.0	5179.0	6.0	5.0	6.0	5.0	6.0	4.0
GO:0006810	transport	biological_process	28.000850984076795	29.04296543127579	28.047351334761448	29.07727611403688	27.097540802022024	28.849077845493003	28.51947149422355	29.182678327446066	138.0	156.0	187.0	213.0	184.0	157.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0006811	ion transport	biological_process	26.633395991483226	28.028477916197268	26.935327497846856	28.330822632100066	25.88291616006452	27.84567248568649	26.86335346176366	27.85363648771287	54.0	64.0	66.0	78.0	69.0	64.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006812	cation transport	biological_process	25.727469950828514	27.148566277965674	26.13490863754448	27.465778761709853	25.106744747522914	26.94269408128703	25.760737265462915	26.975677565850873	32.0	32.0	35.0	41.0	39.0	32.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006879	cellular iron ion homeostasis	biological_process	23.60309069833012	23.09226202948531	22.63455446808868	23.390872144134274	24.621270658428454	22.78116411103544	22.494085088703667	23.03938649301221	4.0	4.0	2.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0006886	intracellular protein transport	biological_process	24.003156959090123	25.102280840336512	23.916980413426256	23.662166640237785	21.934714230467588	24.368694839192294	24.866752370073986	26.123799433711792	7.0	8.0	12.0	14.0	11.0	8.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006950	response to stress	biological_process	25.88010415389316	25.222994708287448	25.270999713835753	24.959568980186802	26.1056921129882	25.08217211376461	26.11294021339303	25.55629342391336	16.0	14.0	18.0	20.0	17.0	12.0	6.0	6.0	6.0	6.0	6.0	5.0
GO:0006996	organelle organization	biological_process	25.14260459522851	24.968221670881306	25.580335544996235	23.151869792063998	20.801836097433046	25.153844836579925	25.817224654958054	25.62700789887597	6.0	14.0	13.0	13.0	12.0	15.0	1.0	3.0	3.0	3.0	3.0	3.0
GO:0007049	cell cycle	biological_process	25.58646191462716	25.504443109816087	24.309823584234643	25.281905425868484	26.367680947315	25.75895801503782	25.38332779440464	25.43045601680344	14.0	20.0	23.0	23.0	18.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008080	N-acetyltransferase activity	molecular_function	20.054138989781247	22.99270978614373	19.13279475466199	22.87453756790575	19.92279859009997	22.783134882361054	20.69476027053738	23.272304451624297	3.0	4.0	3.0	5.0	4.0	4.0	3.0	2.0	2.0	3.0	3.0	2.0
GO:0008104	protein localization	biological_process	24.75714841374062	25.65846397008533	24.49272548772209	24.828147439182164	23.54423662208745	25.411601902879433	25.552974592136593	26.331899878815108	21.0	22.0	28.0	35.0	32.0	21.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0008135	translation factor activity, RNA binding	molecular_function	26.903943126751145	27.604357665949355	26.535056459418318	27.43363007880398	27.14911462217411	27.740853295847536	26.961062695720955	27.622099576598412	33.0	35.0	39.0	41.0	38.0	34.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0008144	drug binding	molecular_function	27.970352607588246	28.72918448862263	27.91854704823297	28.478217050255413	28.11406251918541	29.009775387356854	27.866476360936193	28.647532534238447	119.0	145.0	160.0	181.0	160.0	145.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0008150	biological_process	biological_process	37.749185690935995	39.21235208897378	37.5939160097078	39.071646430885494	37.508880122387644	39.50906838977494	38.07741268408193	39.002422152539616	54830.0	65966.0	71606.0	77970.0	73543.0	63157.0	15.0	15.0	16.0	18.0	18.0	16.0
GO:0008152	metabolic process	biological_process	37.23922587552397	38.67398551651939	37.09757244501723	38.525902053885076	36.98972027402643	38.974556176524096	37.56384721466672	38.466291152506855	38330.0	45950.0	50238.0	54606.0	51334.0	44040.0	12.0	11.0	12.0	12.0	12.0	11.0
GO:0008168	methyltransferase activity	molecular_function	21.82336771687316	23.55989903342257	21.7155437245292	23.749170882152963	21.58035490934348	23.21334626064231	22.118543452143715	23.66202076245301	7.0	10.0	7.0	8.0	8.0	10.0	2.0	4.0	3.0	3.0	2.0	4.0
GO:0008199	ferric iron binding	molecular_function	23.60309069833012	23.09226202948531	22.63455446808868	23.390872144134274	24.621270658428454	22.78116411103544	22.494085088703667	23.03938649301221	4.0	4.0	2.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008237	metallopeptidase activity	molecular_function	22.440897519143647	23.677910863481888	22.244501197081	23.350550467697587	22.617278658906837	24.01206089705278	22.43689060352764	23.5922796848922	10.0	13.0	12.0	12.0	13.0	15.0	2.0	1.0	2.0	2.0	2.0	2.0
GO:0008238	exopeptidase activity	molecular_function	23.08799685694119	24.84445175907205	22.29570589652717	24.63378066831741	23.081550297259806	25.20586916007023	23.6010145636238	24.61198348602893	15.0	16.0	22.0	20.0	19.0	22.0	4.0	3.0	4.0	4.0	4.0	4.0
GO:0008270	zinc ion binding	molecular_function	24.04218032359618	26.44695303959689	24.504738081752862	26.9009595949237	23.587708579418518	26.278136620731782	23.877684021766118	26.01369731107063	20.0	26.0	21.0	24.0	21.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008324	cation transmembrane transporter activity	molecular_function	26.488359225878323	26.93498580147091	27.11308339024755	27.16538700377302	24.79987006466362	26.825687746096296	26.687271163773843	26.78266182535692	30.0	35.0	34.0	45.0	37.0	40.0	2.0	1.0	2.0	2.0	2.0	2.0
GO:0008360	regulation of cell shape	biological_process	21.185078020455162	22.314180709803125	19.7797832227647	22.643988726212267	21.714413729841386	22.326516997629298	21.422879742834834	21.869145448265723	2.0	4.0	5.0	5.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008408	3'-5' exonuclease activity	molecular_function	20.179597584829484	22.406618522024523	19.73309084136577	22.49734353841301	19.919298187762102	22.998943707311806	20.696891264907887	21.18034514162381	4.0	4.0	4.0	5.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008483	transaminase activity	molecular_function	23.732431541900716	23.358772256897712	24.350849344289585	23.246157176323663	23.01373940672587	23.717515285121042	23.51007020906693	23.023768013503517	9.0	8.0	13.0	14.0	9.0	8.0	2.0	3.0	3.0	3.0	3.0	3.0
GO:0008514	organic anion transmembrane transporter activity	molecular_function	24.73598369929696	21.712560412074186	25.365553273346414	20.535458112953464	22.338261074399988	22.288527353435573	25.072989983493787	21.80623539564983	4.0	1.0	4.0	3.0	4.0	4.0	2.0	1.0	2.0	2.0	2.0	2.0
GO:0008610	lipid biosynthetic process	biological_process	26.450717961977283	26.581310584672273	26.956882990522875	26.762476625539747	25.570275424869237	26.295441663714627	26.50247900629589	26.646128157313814	27.0	29.0	34.0	38.0	34.0	30.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0008652	cellular amino acid biosynthetic process	biological_process	25.351210327644385	27.1098725617153	25.39602001032083	26.789974319897713	24.869759476951533	27.011516935034734	25.675670671909266	27.448755093072318	36.0	48.0	56.0	59.0	30.0	48.0	5.0	5.0	6.0	6.0	6.0	5.0
GO:0008654	phospholipid biosynthetic process	biological_process	25.16778837308948	24.88988927605105	25.76615034645718	25.258248236986127	24.119866529463593	24.448676184464922	25.171158933377924	24.849809719476923	11.0	10.0	11.0	14.0	13.0	11.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	20.41932951890585	21.841276854074348	19.893605517655352	22.48824016153553	20.68135361951963	20.934265968034914	20.564980388552137	21.6906234385202	2.0	4.0	3.0	3.0	3.0	4.0	1.0	3.0	3.0	3.0	2.0	3.0
GO:0008774	acetaldehyde dehydrogenase (acetylating) activity	molecular_function	20.274466850495727	23.075608611363677	19.9318951659672	23.621998892748913	20.85031169515997	23.415901043743744	19.80216909067131	21.205536636620387	3.0	3.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008776	acetate kinase activity	molecular_function	23.711786907116156	22.432356362601197	24.874301614793204	18.192531107551925	20.749510232966106	21.656591235943257	23.05255593134325	23.672971857896986	4.0	2.0	3.0	3.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008797	aspartate ammonia-lyase activity	molecular_function	23.73085261645509	22.282656100094787	23.795205652807496	21.98958091957301	23.48505729883881	20.857802270679308	23.88275468777796	23.13974723371519	4.0	4.0	2.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008804	carbamate kinase activity	molecular_function	21.839177842472974	21.585097802524395	22.166696978509464	22.046549126515103	22.149862200352626	21.01989199731861	20.853105762977897	21.50686120924841	4.0	3.0	4.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008861	formate C-acetyltransferase activity	molecular_function	23.868818442805313	22.738651482726816	22.288352493215186	23.180958457238088	24.901331513647733	22.642355660420304	23.17925561998563	22.23596842486485	6.0	6.0	4.0	7.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008959	phosphate acetyltransferase activity	molecular_function	21.824283971835452	24.07622078644917	21.21510625669889	23.792858773745326	22.16000108516819	24.48458904760915	21.938551306057335	23.843692783292408	4.0	5.0	5.0	5.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008973	phosphopentomutase activity	molecular_function	21.153065876057568	22.19099182045027	20.479159502250255	21.468821356305725	21.61363063552619	23.284917127144407	21.14889394988192	20.24354715716529	1.0	2.0	3.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009055	electron transfer activity	molecular_function	25.86063537283789	24.360783269649804	26.22100478250457	22.748490246239466	24.64638101466372	25.16886009639708	26.222683997034718	24.24369394288904	8.0	6.0	12.0	13.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009056	catabolic process	biological_process	31.417313961362172	31.99164758696899	31.464581445867246	31.650998444034762	30.89476560231281	32.558824633368445	31.76277047050302	31.53502959092844	517.0	427.0	685.0	699.0	673.0	395.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009057	macromolecule catabolic process	biological_process	22.871526590851985	23.685358085049614	22.33440048718261	23.689275420170087	22.93690638805016	24.17528715791196	23.210090546754326	22.931231414806994	8.0	10.0	12.0	13.0	9.0	9.0	4.0	4.0	3.0	4.0	2.0	4.0
GO:0009058	biosynthetic process	biological_process	33.39289766776951	34.86167354587625	33.26703992839617	34.71630775638502	33.19952335320433	35.13749603072621	33.6666918207003	34.68569314229964	3005.0	3740.0	3993.0	4376.0	4049.0	3636.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0009059	macromolecule biosynthetic process	biological_process	28.873241688673954	29.618649658631483	28.868932084010392	29.344220256965905	28.726290453180304	29.838615337201535	29.01051658731814	29.630884876874735	185.0	205.0	226.0	242.0	220.0	204.0	5.0	3.0	5.0	5.0	5.0	3.0
GO:0009063	cellular amino acid catabolic process	biological_process	28.17146330293813	27.392143993066913	28.390055135697214	26.445737502646953	27.446576401678982	28.409813942615628	28.471713853054165	26.260610212371894	50.0	31.0	64.0	64.0	63.0	28.0	3.0	2.0	3.0	3.0	3.0	2.0
GO:0009064	glutamine family amino acid metabolic process	biological_process	27.68134979777719	27.74336843803893	27.7429355703862	27.365175464749605	27.06768056784595	28.268225506437254	28.06302667211443	27.406591502177452	47.0	41.0	55.0	57.0	54.0	41.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0009066	aspartate family amino acid metabolic process	biological_process	27.47005390971841	25.73798629932197	27.662976764218683	24.830042860033075	26.689270073190368	26.264564845833675	27.820406675376788	25.775785792872657	26.0	24.0	34.0	36.0	23.0	23.0	6.0	6.0	6.0	6.0	6.0	6.0
GO:0009067	aspartate family amino acid biosynthetic process	biological_process	21.13569864331365	23.99523874122895	20.632043022321426	23.571555857146244	21.62619541420257	23.753496717363962	20.96717725304305	24.489661982437585	4.0	9.0	9.0	10.0	3.0	9.0	2.0	3.0	3.0	3.0	2.0	3.0
GO:0009069	serine family amino acid metabolic process	biological_process	22.67245251436192	24.477637335530172	22.475522236887947	24.3507228263675	22.707552058466806	24.435666310281054	22.81384294608762	24.631941912568628	14.0	15.0	10.0	14.0	12.0	14.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0009070	serine family amino acid biosynthetic process	biological_process	21.167816177686838	22.934307562201518	20.962083827913997	22.80713744924591	21.29159543999255	22.88564255845836	21.228992639054326	23.094638826987552	5.0	5.0	4.0	5.0	4.0	5.0	3.0	3.0	3.0	3.0	2.0	2.0
GO:0009072	aromatic amino acid family metabolic process	biological_process	27.15852817327137	26.596680602139955	27.50300893831503	24.85145447889409	26.45968934950489	27.908248191814213	27.314585870392552	24.409643024887767	33.0	24.0	50.0	50.0	48.0	21.0	3.0	3.0	4.0	4.0	4.0	3.0
GO:0009081	branched-chain amino acid metabolic process	biological_process	24.208838637074464	26.301560146748265	24.1267046649418	26.068734349055664	23.909746904561025	26.11187252519161	24.522173619652534	26.64892870322149	16.0	20.0	26.0	26.0	14.0	20.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0009082	branched-chain amino acid biosynthetic process	biological_process	23.208838637074464	25.301560146748265	23.1267046649418	25.068734349055664	22.909746904561025	25.11187252519161	23.522173619652534	25.64892870322149	8.0	10.0	13.0	13.0	7.0	10.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009084	glutamine family amino acid biosynthetic process	biological_process	23.840886185458828	24.26159094498129	24.18453332100213	23.74332288559786	21.985736461504093	24.48596961237112	24.3815439222602	24.442396314495014	4.0	4.0	5.0	5.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009097	isoleucine biosynthetic process	biological_process	22.024301014328127	24.330332501165227	21.85279463761199	24.09787028972599	21.962195457521567	24.09373962236124	22.231218973362147	24.70892364542621	4.0	6.0	7.0	7.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009099	valine biosynthetic process	biological_process	21.787235501030622	24.17277980356348	21.620359789673845	23.962516055484684	21.370032516905564	23.967980052893964	22.231218973362147	24.51529096471373	3.0	3.0	4.0	4.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009108	coenzyme biosynthetic process	biological_process	27.57663684225492	29.065200093544803	27.38149597116171	28.886581467171602	27.44554615524168	29.374151570656487	27.855658233055312	28.876908484808375	34.0	40.0	44.0	49.0	45.0	38.0	4.0	5.0	5.0	5.0	5.0	4.0
GO:0009112	nucleobase metabolic process	biological_process	25.85745403353117	23.72337084075921	26.29859823047328	21.653900183746668	25.76676775369605	25.00848944299309	25.3495500381328	22.100693357849888	8.0	7.0	8.0	15.0	15.0	7.0	2.0	3.0	2.0	3.0	3.0	3.0
GO:0009116	nucleoside metabolic process	biological_process	25.688965364909	27.521020652692822	25.130064201426286	27.452636752057643	25.9341629265314	27.913052680342773	25.872834141024388	27.074978515786515	60.0	104.0	103.0	105.0	95.0	100.0	5.0	5.0	5.0	5.0	5.0	4.0
GO:0009117	nucleotide metabolic process	biological_process	31.389623053806798	33.1522690677791	31.037762307919827	33.03460391717462	31.20577952504003	33.43526679809295	31.80762155885227	32.937361688824446	589.0	751.0	763.0	840.0	810.0	715.0	8.0	8.0	8.0	8.0	8.0	8.0
GO:0009119	ribonucleoside metabolic process	biological_process	23.94598534068545	26.029406538486185	22.762771882733265	25.959146766527983	24.37594007161742	26.432778934964517	24.223897707486728	25.56533518605917	21.0	38.0	35.0	36.0	32.0	36.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009123	nucleoside monophosphate metabolic process	biological_process	26.296083588083057	26.73128051811001	26.37783092689952	26.49969791535621	25.553718361206652	27.199034270429625	26.72255490545051	26.34546332622884	62.0	74.0	96.0	96.0	104.0	74.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0009124	nucleoside monophosphate biosynthetic process	biological_process	24.517719015593638	24.805632515556997	24.738216990952946	24.594617645655042	23.68662985543916	25.268311974860634	24.865678952432237	24.405848570203386	17.0	19.0	26.0	26.0	28.0	19.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009126	purine nucleoside monophosphate metabolic process	biological_process	24.341986581322203	25.140514559247432	24.368614346445177	24.934849418848987	23.957835649919996	25.55629850525052	24.623111309560148	24.816489093764034	18.0	24.0	30.0	27.0	30.0	24.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009129	pyrimidine nucleoside monophosphate metabolic process	biological_process	22.102375497033872	21.29979767582703	20.74679372602234	20.055536487223808	18.586332970267343	22.41533283105271	23.4368361464814	20.017437226620054	3.0	3.0	3.0	6.0	6.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009132	nucleoside diphosphate metabolic process	biological_process	28.651814838637446	30.49449085157217	28.07703604532738	30.362231162727927	28.534102602664852	30.80172988313127	29.144399034061397	30.26046901769507	57.0	72.0	72.0	78.0	75.0	69.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009141	nucleoside triphosphate metabolic process	biological_process	30.52725680058481	32.38675001049149	30.05627140548801	32.30839410404566	30.404623298452826	32.65486270489835	30.970883485095435	32.14996128145573	310.0	408.0	384.0	436.0	410.0	374.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0009142	nucleoside triphosphate biosynthetic process	biological_process	28.237966281893158	30.10116712049738	27.789047965544967	30.03434693412847	28.114237784674717	30.360571529344522	28.67049334477755	29.86377200222024	68.0	90.0	84.0	96.0	90.0	82.0	3.0	3.0	3.0	3.0	3.0	3.0
